id	file	offset	budget	same_as	jp	kr
SYS03589	SSCR.BIN	0x9BC9F	20	SYS03559	ゲンさん「%sだなっ。	겐 씨「%s이지.
SYS03590	SSCR.BIN	0x9BCBD	12	SYS03560	ゲンさん「%s	겐 씨「%s
SYS03591	SSCR.BIN	0x9BCD0	10	SYS03561	　だなっ。	이지.
SYS03592	SSCR.BIN	0x9BCDD	19		　おらっ受けとれよ!	자, 받아!
SYS03593	SSCR.BIN	0x9BD79	32		ゲンさん「あんたが持ってけるのは	겐 씨「당신이 가져갈 수 있는 건
SYS03594	SSCR.BIN	0x9BD9C	22		　%d個だな、おらよっ！	%d개다, 자!
SYS03595	SSCR.BIN	0x9BDBA	24		ゲンさん「全部で%d個だ。	겐 씨「전부 해서 %d개다.
SYS03596	SSCR.BIN	0x9BDD7	19	SYS03592	　おらっ受けとれよ!	자, 받아!
SYS03597	SSCR.BIN	0x9BE00	83		ゲンさん「アッシは風来人さんが\n　エレキ箱コレクションをつくる\n　お手伝いをしてるぜ!	겐 씨「이 몸은 풍래인 씨가\n　일렉박스 컬렉션을 만드는 걸\n　돕고 있소!
SYS03598	SSCR.BIN	0x9BE56	90		　アッシのところで\n　アンタのエレキ箱を登録してくれれば、\n　ちょっとしたことができるのさ。	이 몸에게\n　당신의 일렉박스를 등록해주면,\n　조금 특별한 걸 할 수 있소.
SYS03599	SSCR.BIN	0x9BEB4	35		　まずひとつめ!\n　陳列ケースの使用!	우선 첫 번째!\n　진열장 사용!
SYS03600	SSCR.BIN	0x9BEDA	80		　登録したエレキ箱は\n　アッシのところの陳列ケースに\n　入れておくことができるぜ。	등록한 일렉박스는\n　이 몸의 진열장에\n　넣어둘 수 있소.
SYS03601	SSCR.BIN	0x9BF2D	76		　この陳列ケースは\n　エレキ箱専用だからな。\n　コレクションするのに便利だぜ。	이 진열장은\n　일렉박스 전용이니까.\n　모으는 데 편리하지.
SYS03602	SSCR.BIN	0x9BF7C	70		　そうそう。\n　となりの倉庫番のやつに\n　登録したエレキ箱を渡した場合、	참, 그렇지.\n　옆에 있는 창고지기 녀석에게\n　등록한 일렉박스를 건네주면,
SYS03603	SSCR.BIN	0x9BFC6	59		　自動的にアッシのところの\n　陳列ケースに入れといてやるぜ。	자동으로 이 몸의\n　진열장에 넣어주겠소.
SYS03604	SSCR.BIN	0x9C004	87		　そしてふたつめ!\n　登録したエレキ箱は、たとえなくしても\n　アッシが回収してきてやるぜ。	그리고 두 번째!\n　등록한 일렉박스는, 설령 잃어버려도\n　이 몸이 회수해다 주겠소.
SYS03605	SSCR.BIN	0x9C05F	55		　エレキ箱をなくしたら、\n　アッシのところへ来てくんな。	일렉박스를 잃어버리면,\n　이 몸에게 찾아와 주시오.
SYS03606	SSCR.BIN	0x9C09A	103		　最後に、登録についての注意事項!\n　色違いのエレキ箱シリーズは、\n　そのうちの一種類しか登録できねえぜ。	마지막으로, 등록에 관한 주의사항!\n　색違い(다른 색) 일렉박스 시리즈는,\n　그중 하나만 등록할 수 있소.
SYS03607	SSCR.BIN	0x9C104	110		　たとえば、ガマラの箱を登録したら、\n　色違いシリーズの、ガマグッチの箱や\n　ガマゴンの箱は、登録できねえんだ。	예를 들어, 가마라의 상자를 등록하면,\n　다른 색 시리즈인 가마굿치의 상자나\n　가마곤의 상자는, 등록할 수 없소.
SYS03608	SSCR.BIN	0x9C175	104		　もしガマラの箱を登録した後、\n　ガマグッチの箱を登録したかったら、\n　ガマラの箱の登録を消すしかねえな。	만약 가마라의 상자를 등록한 후,\n　가마굿치의 상자를 등록하고 싶다면,\n　가마라의 상자 등록을 지우는 수밖에 없소.
SYS03609	SSCR.BIN	0x9C1E1	65		　ま、陳列ケースの大きさにも\n　限りがあるからな。勘弁してくれや。	뭐, 진열장 크기에도\n　한계가 있으니까. 이해해 주시오.
SYS03610	SSCR.BIN	0x9C226	53		　てなところだ。\n　用があったらどんどん言ってくんな。	그런 거요.\n　용건이 있으면 언제든 말해주시오.
SYS03611	SSCR.BIN	0x9C468	17		存在を 封印された	존재가 봉인되었다
SYS03612	SSCR.BIN	0x9C47A	19		大砲の弾が 爆発した	대포알이 폭발했다
SYS03613	SSCR.BIN	0x9C48E	18		毒草の 毒で 倒れた	독초의 독으로 쓰러졌다
SYS03614	SSCR.BIN	0x9C4A1	19		超不幸の種で 倒れた	초불행의 씨앗으로 쓰러졌다
SYS03615	SSCR.BIN	0x9C4B5	23		火炎草の炎で 燃えつきた	화염초의 불꽃에 타버렸다
SYS03616	SSCR.BIN	0x9C4CD	27		ドラゴン草の炎で 燃えつきた	드래곤초의 불꽃에 타버렸다
SYS03617	SSCR.BIN	0x9C4E9	25		おにぎりで お腹をこわした	주먹밥으로 배탈이 났다
SYS03618	SSCR.BIN	0x9C503	25		具合がわるくなって 倒れた	몸이 안 좋아져 쓰러졌다
SYS03619	SSCR.BIN	0x9C51D	23		壺から 出られなくなった	항아리에서 나오지 못했다
SYS03620	SSCR.BIN	0x9C535	15		炎で 燃えつきた	불꽃에 타버렸다
SYS03621	SSCR.BIN	0x9C545	18		いかずちにうたれた	벼락을 맞았다
SYS03622	SSCR.BIN	0x9C558	18		大砲の弾が爆発した	대포알이 폭발했다
SYS03623	SSCR.BIN	0x9C56B	10		消火された	불이 꺼졌다
SYS03624	SSCR.BIN	0x9C576	25		何かアイテムが 飛んできた	뭔가 아이템이 날아왔다
SYS03625	SSCR.BIN	0x9C590	17		火柱で 燃えつきた	불기둥에 타버렸다
SYS03626	SSCR.BIN	0x9C5A2	13		空腹で 倒れた	공복으로 쓰러졌다
SYS03627	SSCR.BIN	0x9C5B0	17		壁の中で 窒息した	벽 속에서 질식했다
SYS03628	SSCR.BIN	0x9C5C2	14		吹き飛ばされた	날아가 버렸다
SYS03629	SSCR.BIN	0x9C5D1	21		誰かが 吹っ飛んできた	누군가가 날아왔다
SYS03630	SSCR.BIN	0x9C5E7	14		突き飛ばされた	떠밀려 넘어졌다
SYS03631	SSCR.BIN	0x9C5F6	18		転んで 頭を 打った	넘어져 머리를 부딪쳤다
SYS03632	SSCR.BIN	0x9C609	33		引き上げの巻物をよんで 戻ってきた	귀환의 두루마리를 읽고 돌아왔다
SYS03633	SSCR.BIN	0x9C62B	33		持ち帰りの巻物をよんで 戻ってきた	지참 귀환의 두루마리를 읽고 돌아왔다
SYS03634	SSCR.BIN	0x9C64D	21		突風に 吹き飛ばされた	돌풍에 날아가 버렸다
SYS03635	SSCR.BIN	0x9C663	18		風来人を救助した！	풍래인을 구조했다！
SYS03636	SSCR.BIN	0x9C6C6	10		罠を踏んだ	함정을 밟았다
SYS03637	SSCR.BIN	0x9C6D1	10	SYS03623	消火された	불이 꺼졌다
SYS03638	SSCR.BIN	0x9C6DC	15		落石に 当たった	낙석에 맞았다
SYS03639	SSCR.BIN	0x9C6EC	17		大落石に 当たった	큰 낙석에 맞았다
SYS03640	SSCR.BIN	0x9C6FE	29		イガイガボトボトが 落ちてきた	까칠까칠 열매가 떨어졌다
SYS03641	SSCR.BIN	0x9C71C	17		転び石で ころんだ	구르는 돌에 넘어졌다
SYS03642	SSCR.BIN	0x9C72E	19		木の矢が 飛んできた	나무 화살이 날아왔다
SYS03643	SSCR.BIN	0x9C742	19		鉄の矢が 飛んできた	쇠 화살이 날아왔다
SYS03644	SSCR.BIN	0x9C756	19		毒の矢が 飛んできた	독 화살이 날아왔다
SYS03645	SSCR.BIN	0x9C76A	15		落し穴に 落ちた	함정 구멍에 빠졌다
SYS03646	SSCR.BIN	0x9C77A	15		地雷が 爆発した	지뢰가 폭발했다
SYS03647	SSCR.BIN	0x9C78A	19		大型地雷が 爆発した	대형 지뢰가 폭발했다
SYS03648	SSCR.BIN	0x9C79E	17		水滴が 落ちてきた	물방울이 떨어졌다
SYS03649	SSCR.BIN	0x9C7B0	21		丸太に 吹き飛ばされた	통나무에 날아가 버렸다
SYS03650	SSCR.BIN	0x9C7C6	15		トゲに 刺された	가시에 찔렸다
SYS03651	SSCR.BIN	0x9C7D6	18	SYS03621	いかずちにうたれた	벼락을 맞았다
SYS03652	SSCR.BIN	0x9C805	26		.\x01テストダンジョンクリア！	.\x01테스트 던전 클리어！
SYS03653	SSCR.BIN	0x9C820	26		デバッグダンジョンクリア！	디버그 던전 클리어！
SYS03654	SSCR.BIN	0x9C83B	18		天輪国初級クリア！	천륜국 초급 클리어！
