id	file	offset	budget	same_as	jp	kr
SCR02654	DATASCR.BIN	0x417B7	57	SCR01605	風来人「さっき、突然ここに\n　たくさんの雷が落ちてきてな。	방랑자「방금, 갑자기 여기에\n　엄청난 번개가 떨어졌지 뭐야.
SCR02655	DATASCR.BIN	0x417F3	70	SCR01606	　そのすぐ後、\n　コヨリ様がさらわれたんだ。\n　こりゃただ事じゃねえぞ。	그 직후에,\n　코요리 님이 납치당했어.\n　이건 보통 일이 아니야.
SCR02656	DATASCR.BIN	0x4183E	88	SCR01607	風来人「あんたのおかげで、今年も無事、\n　リーバ祭を見ることができたぜ。\n　ありがとうよ。	방랑자「당신 덕분에, 올해도 무사히,\n　리바 축제를 볼 수 있었어.\n　고마워.
SCR02657	DATASCR.BIN	0x41899	82	SCR01608	　アスカ＠……か。おぼえておくぜ。\n　きっと名のある風来人に\n　なるんだろうからな。	아스카＠……인가. 기억해 두지.\n　분명 이름난 방랑자가\n　될 테니까 말이야.
SCR02658	DATASCR.BIN	0x41910	96	SCR01609	風来人「祭司のコヨリちゃんはまだ１８歳。\n　なのに、この状況のさなか、\n　弱音一つはかない気丈さ。	방랑자「제사장인 코요리는 아직 18살.\n　그런데도, 이런 상황 속에서,\n　약한 소리 한마디 없는 다부짐이라니.
SCR02659	DATASCR.BIN	0x41974	36	SCR01610	　……おれ、ファンになっちまったぜ。	……나, 팬이 되어버렸어.
SCR02660	DATASCR.BIN	0x4199D	88	SCR01611	風来人「武器に盾、杖、と……。\n　これだけあれば、\n　コヨリちゃん、助けにいけるかな……。	방랑자「무기에 방패, 지팡이까지…….\n　이 정도면,\n　코요리를 구하러 갈 수 있을까……
SCR02661	DATASCR.BIN	0x419FA	65	SCR01612	風来人「あんた、\n　まだ若くて女なのに、\n　あの八魔天を倒すなんて!	방랑자「당신,\n　아직 젊은 여자인데,\n　그 팔마천을 쓰러뜨리다니!
SCR02662	DATASCR.BIN	0x41A3F	43	SCR01613	　おれ、あんたのファンに\n　なっちまったぜ。	나, 당신 팬이\n　되어버렸어.
SCR02663	DATASCR.BIN	0x41A9F	78	SCR01614	テキヤ「はあ……\n　せっかく屋台を用意したってのに。\n　祭が出来ないなんて……。	노점상「하아……\n　모처럼 포장마차를 준비했는데.\n　축제를 못 하다니……
