id	file	offset	budget	same_as	jp	kr
SCR03155	DATASCR.BIN	0x4C941	24	SCR02391	　最後に注意事項じゃが、	마지막으로 주의사항인데 말이지,
SCR03156	DATASCR.BIN	0x4C95C	78	SCR02392	　三途の瓦版も全国風来人番付も\n　使うには、ネットに接続することが\n　必要じゃ。	삼도 가와라반도 전국 후라이인 순위표도\n　사용하려면, 인터넷에 접속하는 것이\n　필요하니라.
SCR03157	DATASCR.BIN	0x4C9AD	68	SCR02393	　ネット環境がなければ\n　使えんからして、\n　良く覚えておくようにの。	인터넷 환경이 없으면\n　사용할 수 없으니,\n　잘 기억해두도록 하거라.
SCR03158	DATASCR.BIN	0x4C9F4	98	SCR02394	　説明は以上じゃ。言葉だけでは\n　わからんこともあるじゃろうが、\n　使ってみれば、そのうちわかるぞ。	설명은 이상이니라. 말만으로는\n　모를 수도 있겠지만,\n　써보면 곧 알게 될 것이다.
SCR03159	DATASCR.BIN	0x4CA9A	26	SCR02395	助ちゃん「救助ターゲットが	스케쨩「구조 대상이
SCR03160	DATASCR.BIN	0x4CAB7	16	SCR02396	　ないようじゃ。	없는 모양이구나.
SCR03161	DATASCR.BIN	0x4CAEC	20	SCR02397	助ちゃん「遭難場所は	스케쨩「조난 장소는
SCR03162	DATASCR.BIN	0x4CB03	16	SCR02398	　%sの%d階じゃ！	%s의 %d층이니라!
SCR03163	DATASCR.BIN	0x4CB38	53	SCR02399	　そこはおぬしが行くことのできない\n　ダンジョンじゃの	그곳은 그대가 갈 수 없는\n　던전이로구나
SCR03164	DATASCR.BIN	0x4CB71	51	SCR02400	　まずはそこへ行けるようになるまで\n　がんばるのじゃ	우선은 그곳에 갈 수 있게 될 때까지\n　힘내도록 하거라
SCR03165	DATASCR.BIN	0x4CBDE	8	SCR02401	　%sには	%s에는
SCR03166	DATASCR.BIN	0x4CBF5	28	SCR02402	　アイテムを持ち込めんでの。	아이템을 가지고 들어갈 수 없느니라.
SCR03167	DATASCR.BIN	0x4CC17	36	SCR02403	　アイテムを%d個しか持ち込めんでの。	아이템을 %d개밖에 가지고 들어갈 수 없느니라.
SCR03168	DATASCR.BIN	0x4CC49	49	SCR02404	　持ち物を整理してくるのじゃ。\n　待っとるからの。	소지품을 정리하고 오도록 하거라.\n　기다리고 있으마.
SCR03169	DATASCR.BIN	0x4CCAE	8	SCR02401	　%sには	%s에는
SCR03170	DATASCR.BIN	0x4CCBB	26	SCR02406	　ギタンを持ち込めんでの。	기탄을 가지고 들어갈 수 없느니라.
SCR03171	DATASCR.BIN	0x4CCE1	43	SCR02407	　わしが風来銀行へ\n　預けといてやろうかの？	내가 후라이 은행에\n　맡겨줄까?
SCR03172	DATASCR.BIN	0x4CD22	47	SCR02408	　む、さてはわしを信じておらぬな。\n　悲しいの。	흠, 그럼 나를 믿지 못하는 게로구나.\n　서글프구나.
SCR03173	DATASCR.BIN	0x4CD6D	53	SCR02409	　うむ、まかせるがよい。\n　手数料はまけておくからの。	음, 맡기도록 하거라.\n　수수료는 깎아주마.
SCR03174	DATASCR.BIN	0x4CDA6	53	SCR02410	　表にいる銭ゴローに言えば\n　いつでも引き出せるでの。	밖에 있는 제니고로에게 말하면\n　언제든지 인출할 수 있느니라.
SCR03175	DATASCR.BIN	0x4CDFE	8	SCR02401	　%sには	%s에는
SCR03176	DATASCR.BIN	0x4CE0B	26	SCR02412	　仲間を連れて行けんでの。	동료를 데려갈 수 없느니라.
SCR03177	DATASCR.BIN	0x4CE31	26	SCR02413	　一人で救助に向かうかの？	혼자서 구조하러 가겠느냐?
SCR03178	DATASCR.BIN	0x4CE61	22	SCR02414	　ではまたの機会にな。	그럼 다음 기회에 보자꾸나.
SCR03179	DATASCR.BIN	0x4CE7D	30	SCR02415	　では、出発の記録をとるでの。	그럼, 출발 기록을 남기겠느니라.
SCR03180	DATASCR.BIN	0x4CEB7	24	SCR02416	　なんじゃ、やめるのか。	뭐냐, 그만두는 게냐.
SCR03181	DATASCR.BIN	0x4CED5	104	SCR02417	　ではおぬしを、遭難者のいる\n　ダンジョンまでとばすぞい。\n　ふむ～\x1F\x0F～\x1F\x0F～\x1F\x0F～\x1F\x0F～\x1F\x0F～\x1F\x0F～\x1F\x0Fそいやぁぁ!!	그럼 그대를, 조난자가 있는\n　던전까지 날려주마.\n　흠～～～～～～～이야아앗!!
SCR03182	DATASCR.BIN	0x4CFA4	21	SCR02418	%sに %d階はありません	%s에 %d층은 존재하지 않습니다
SCR03183	DATASCR.BIN	0x4CFC0	26	SCR02419	救助に向かえませんでした。	구조하러 갈 수 없었습니다.
SCR03184	DATASCR.BIN	0x4D000	47	SCR02420	救助隊職員「ようこそ、\n　ここは風来救助隊です。	구조대 직원「어서 오세요,\n　이곳은 후라이 구조대입니다.
SCR03185	DATASCR.BIN	0x4D033	45	SCR02421	　風来救助隊についての\n　ご説明が入用ですか？	후라이 구조대에 대한\n　설명이 필요하신가요?
SCR03186	DATASCR.BIN	0x4D076	78	SCR02422	救助隊職員「ご用がありましたら、\n　わたくし他、各職員に\n　お申し付けください。	구조대 직원「용건이 있으시면,\n　저를 비롯한, 각 직원에게\n　말씀해 주십시오.
SCR03187	DATASCR.BIN	0x4D0CC	70	SCR02423	救助隊職員「たとえばあなたが\n　ダンジョンで倒れてしまったと\n　します。	구조대 직원「예를 들어 당신이\n　던전에서 쓰러져 버렸다고\n　합시다.
SCR03188	DATASCR.BIN	0x4D115	90	SCR02424	　その時あなたは、たとえばそう、\n　＋７８まで鍛えあげたカタナを\n　持っていたとしましょう。	그때 당신은, 예를 들어 그렇지,\n　+78까지 단련한 카타나를\n　가지고 있었다고 해봅시다.
