id	file	offset	budget	same_as	jp	kr
SCR06865	DATASCR.BIN	0xAA9B8	88	SCR04965	　このあたりじゃ、アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	이 근방에서는 당신을 야가구라 숲으로 돌려보내는 바람이 평소보다 일찍 불어오니까 말이야.
SCR06866	DATASCR.BIN	0xAAA14	47	SCR04969	　このスキに\n　レアなアイテムを探さなきゃ……。	이 틈에 희귀 아이템을 찾아야지……。
SCR06867	DATASCR.BIN	0xAAAED	46	SCR04970	？「ホーッホッホッホ!\n　またお会いしましたね。	？「호홋홋홋호! 또 뵙는군요.
SCR06868	DATASCR.BIN	0xAAB21	11	SCR04971	？「おまち!	？「거기 서!
SCR06869	DATASCR.BIN	0xAAB32	39	SCR04972	？「おまち!\n　この先へは進ませませんよ!	？「거기 서! 이 앞으로는 못 가게 할 거예요!
SCR06870	DATASCR.BIN	0xAABE2	74	SCR04973	クーフク「貴女は少し、\n　淑女のたしなみを\n　身に付けなければいけませんよ。	쿠후쿠「당신은 조금 숙녀의 소양을 갖춰야 할 필요가 있겠네요.
SCR06871	DATASCR.BIN	0xAAC2F	98	SCR04974	　そうそう、この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりました。	참, 이 앞의 층에는 먹을 것이 하나도 없을 거예요. 제가 전부 썩혀 버렸거든요.
SCR06872	DATASCR.BIN	0xAAC94	84	SCR04975	　これにこりたら、ブフー信仰なんて\n　下品なものはお捨てなさい。\n　ではこれで。失礼。	이번 일로 정신 좀 차렸다면 부후 신앙 같은 천박한 건 버리세요. 그럼 이만. 실례할게요.
SCR06873	DATASCR.BIN	0xAACEE	59	SCR04976	クーフク「ふん、あいかわず\n　お下品な生き物よね、人間って。	쿠후쿠「흥, 여전히 천박한 생물이네, 인간이란.
SCR06874	DATASCR.BIN	0xAAD2C	103	SCR04977	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりましたから。	알겠어요!? 이 앞의 층에는 먹을 것이 하나도 없을 거예요. 제가 전부 썩혀 버렸으니까요.
SCR06875	DATASCR.BIN	0xAAD96	107	SCR04978	　これにこりたら、ブフー信仰なんて\n　お捨てなさい。いずれこの国は、\n　あたくしたちのものになるんですからね!	이번 일로 정신 좀 차렸다면 부후 신앙 같은 건 버리세요. 어차피 이 나라는 우리 것이 될 테니까요!
SCR06876	DATASCR.BIN	0xAAE07	52	SCR04979	クーフク「フン!\n　見れば見るほど\n　憎たらしい人間ね!	쿠후쿠「흥! 보면 볼수록 얄미운 인간이네!
SCR06877	DATASCR.BIN	0xAAE3E	102	SCR04980	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね!\n　あたくしが腐らせてやりましたから。	알겠어요!? 이 앞의 층에는 먹을 것이 하나도 없을 거예요! 제가 전부 썩혀 버렸으니까요.
SCR06878	DATASCR.BIN	0xAAEA8	30	SCR04981	　あんたと戦う気は無いけど……	당신이랑 싸울 마음은 없지만……
SCR06879	DATASCR.BIN	0xAAEC9	98	SCR04982	　……せめてこうしないと、あんたに\n　レアアイテム、全部取られちゃう\n　じゃないのさ! まったくもう!!	……적어도 이렇게라도 안 하면 당신한테 희귀 아이템을 전부 빼앗겨 버리잖아! 정말이지!!
SCR06880	DATASCR.BIN	0xAAFBC	29	SCR04983	サンジュ「ちょ～っとまったぁ!	산주「자~암깐 기다려!
SCR06881	DATASCR.BIN	0xAB050	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산주「여길 지나가고 싶으면 내 도박에 어울려 줘야겠어! 한 판에 1000기탄이다.
