id	file	offset	budget	same_as	jp	kr
SCR04238	DATASCR.BIN	0x63F69	34		　ギタン投げもほどほどにせんとの。	기탄 던지기도 적당히 해야지.
SCR04239	DATASCR.BIN	0x64076	70	SCR01656	歌詠みじいさん「おぬし、\n　今までわしの歌を\n　よ～ぅ聞いてくださった。	노래하는 할아범「자네,\n　지금까지 내 노래를\n　참~ 잘 들어주었구먼.
SCR04240	DATASCR.BIN	0x640C5	68	SCR01657	　実は、こんなにわしの歌を\n　聞いてくれたのは\n　おぬしが初めてでな。	실은, 이렇게나 내 노래를\n　들어준 건\n　자네가 처음이라서 말이야.
SCR04241	DATASCR.BIN	0x6410D	17	SCR01658	　わしはうれしい!	나는 기쁘다네!
SCR04242	DATASCR.BIN	0x64121	59	SCR01659	　うむ、よし!\n　記念に、わしが隠した\n　ひみつの宝をやろう。	음, 좋아!\n　기념으로, 내가 숨겨둔\n　비밀의 보물을 주겠네.
SCR04243	DATASCR.BIN	0x64160	20	SCR01660	　よーく聞くがよい。	잘~ 들어두게나.
SCR04244	DATASCR.BIN	0x64178	51	SCR01661	　八神楽の森の、\n　物置小屋の、一番奥を探すのじゃ。	야가구라 숲의,\n　창고의, 가장 안쪽을 찾아보게나.
SCR04245	DATASCR.BIN	0x641AF	61	SCR01662	　八神楽の森の、\n　物・置・小・屋・の・一・番・奥!\n　じゃぞ。	야가구라 숲의,\n　창・고・의・가・장・안・쪽!\n　이니라.
SCR04246	DATASCR.BIN	0x641F0	35	SCR01663	　また\n　わしの歌を聞いてくだされ。	또\n　내 노래를 들어주시게나.
SCR04247	DATASCR.BIN	0x64222	59	SCR01664	歌詠みじいさん「そうか……\n　けっこう自信作なのじゃが……。	노래하는 할아범「그런가……\n　꽤나 자신작이었는데 말이야……。
SCR04248	DATASCR.BIN	0x64272	76		デンスケ「う～気持ち悪い。\n　最近、なんか空気が悪くなったような\n　気がする。	덴스케「으~ 기분 나빠.\n　요즘, 왠지 공기가 나빠진 것 같은\n　느낌이 들어.
SCR04249	DATASCR.BIN	0x642C1	74		　オレみたいに\n　でりけーとだと、ちょっとしたことにも\n　弱いんだよな……。	나처럼\n　섬세하면, 사소한 일에도\n　약한 법이지……。
SCR04250	DATASCR.BIN	0x64310	32		デンスケ「よう、調子はどうだい。	덴스케「이봐, 컨디션은 어때.
SCR04251	DATASCR.BIN	0x64345	74		祈とう師「最近、\n　なにやらこの国を覆う\n　邪気が多くなったような気がする。	기도사「요즘,\n　왠지 이 나라를 뒤덮는\n　사기가 많아진 것 같은 느낌이 든다.
SCR04252	DATASCR.BIN	0x64392	86		　弱ったものが邪気をすうと\n　気分がわるくなることもある。\n　おぬしも注意することじゃ。	약해진 자가 사기를 들이마시면\n　기분이 나빠지는 일도 있지.\n　자네도 조심하도록 하게.
SCR04253	DATASCR.BIN	0x643ED	76		祈とう師「祭が終わったおかげで\n　邪気が払われた。\n　空がいい気持ちじゃわい。	기도사「축제가 끝난 덕분에\n　사기가 정화되었다.\n　하늘이 상쾌하구먼.
SCR04254	DATASCR.BIN	0x6444E	49		管理人「ここは寄り合い所だよ。\n　あっしが管理人。	관리인「여기는 모임 장소야.\n　내가 관리인이지.
SCR04255	DATASCR.BIN	0x64483	51		　祭のときは、ここも人で\n　一杯になるんだけどな～。	축제 때는, 여기도 사람으로\n　가득 차는데 말이야~.
SCR04256	DATASCR.BIN	0x644BB	51		管理人「ここは寄り合い所だよ。\n　あっしが管理人だ。	관리인「여기는 모임 장소야.\n　내가 관리인이다.
SCR04257	DATASCR.BIN	0x64563	57		コッパ「ここが一銅村か。\n　この辺で一休みだな、アスカ＠。	콧파「여기가 잇도 마을인가.\n　이쯤에서 좀 쉬자, 아스카＠.
SCR04258	DATASCR.BIN	0x645BA	42	SCR03402	　\n　 ここで、少し時間を巻き戻して………。	\n　 여기서, 잠시 시간을 되돌려서………。
SCR04259	DATASCR.BIN	0x645E8	43	SCR03403	　\n　　　半月前、はるか地底の奥深く。　　　	\n　　　보름 전, 아득한 땅속 깊은 곳.
SCR04260	DATASCR.BIN	0x64617	121		　　　　　　ここでは、夜ごと、　　　　　\n　　　　　　　八魔天たちの　　　　　　\n　　　 悪だくみが行われていた……。　　　	이곳에서는, 밤마다,　　　　　\n　　　　　　　팔마천들의　　　　　　\n　　　 흉계가 꾸며지고 있었다……。
SCR04261	DATASCR.BIN	0x646A4	26	SCR00682	かじ屋「いらっしゃいッス!!	대장장이「어서 오슈!!
SCR04262	DATASCR.BIN	0x646CC	28	SCR00683	かじ屋「また来てほしいッス!!	대장장이「또 와주길 바라오!!
SCR04263	DATASCR.BIN	0x646ED	26	SCR00684	道具屋「いらっしゃいませ。	도구점「어서 오세요.
SCR04264	DATASCR.BIN	0x64715	40	SCR00685	道具屋「またのお越しをお待ちしています。	도구점「다음에 또 방문해 주시길 기다리고 있겠습니다.
SCR04265	DATASCR.BIN	0x647C1	28	SCR00688	かじ屋「今日はさえてるッス!!	대장장이「오늘은 감이 좋소!!
SCR04266	DATASCR.BIN	0x647E3	19	SCR00689	かじ屋「出来たッス!	대장장이「다 됐소!
SCR04267	DATASCR.BIN	0x6480F	10	SCR00690	　%sッス。	%s요.
SCR04268	DATASCR.BIN	0x64820	20	SCR00691	　またヨロシクッス。	또 잘 부탁하오.
SCR04269	DATASCR.BIN	0x6487C	16	SCR00692	道具屋「お客さん	도구점「손님
SCR04270	DATASCR.BIN	0x6488F	32	SCR00693	　お金が足りないじゃないですか。	돈이 부족하잖아요.
SCR04271	DATASCR.BIN	0x648D4	26	SCR00696	かじ屋「金、足りないッス。	대장장이「돈, 부족하오.
SCR04272	DATASCR.BIN	0x648F1	20	SCR00697	　それじゃダメッス。	그럼 안 되오.
SCR04273	DATASCR.BIN	0x6491A	19	SCR00698	どれをお求めですか?	어느 것을 원하시나요?
SCR04274	DATASCR.BIN	0x6492E	27	SCR00699	どれを売っていただけますか?	어느 것을 파시겠습니까?
SCR04275	DATASCR.BIN	0x6494A	11	SCR00702	どれッスか?	어느 거요?
SCR04276	DATASCR.BIN	0x64956	13	SCR00703	どの印ッスか?	어느 문양이오?
SCR04277	DATASCR.BIN	0x649B2	14	SCR00704	アイテム%d個で	아이템 %d개로
SCR04278	DATASCR.BIN	0x649CB	10	SCR00705	%sですね。	%s이시군요.
SCR04279	DATASCR.BIN	0x649DF	22	SCR00706	%dギタンになりますが、	%d기탄이 됩니다만,
SCR04280	DATASCR.BIN	0x649FD	15	SCR00707	よろしいですか?	괜찮으시겠습니까?
SCR04281	DATASCR.BIN	0x64A1D	16	SCR00908	%d個のアイテムは	%d개의 아이템은
SCR04282	DATASCR.BIN	0x64A35	20	SCR00713	%dギタンになります。	%d기탄이 됩니다.
SCR04283	DATASCR.BIN	0x64A54	20	SCR00713	%dギタンになります。	%d기탄이 됩니다.
SCR04284	DATASCR.BIN	0x64A7E	21	SCR00715	売っていただけますか?	파시겠습니까?
SCR04285	DATASCR.BIN	0x64A9A	10	SCR00721	%sッスね。	%s이구려.
SCR04286	DATASCR.BIN	0x64AAE	20	SCR00722	%dギタンで直すッス。	%d기탄으로 고치겠소.
SCR04287	DATASCR.BIN	0x64ACB	9	SCR00723	%sッスか?	%s요?
SCR04288	DATASCR.BIN	0x64ADE	22	SCR00724	%dギタンで鍛えるッス。	%d기탄으로 단련하겠소.
SCR04289	DATASCR.BIN	0x64AFD	6	SCR00725	%sから	%s에서
SCR04290	DATASCR.BIN	0x64B1F	17	SCR00726	の印を消すッスか?	의 문양을 지우겠소?
SCR04291	DATASCR.BIN	0x64B41	34	SCR00727	道具屋「持ち物が一杯のようですが。	도구점「소지품이 가득 찬 것 같습니다만.
SCR04292	DATASCR.BIN	0x64B90	32	SCR00730	道具屋「ありがとうございました。	도구점「감사합니다.
SCR04293	DATASCR.BIN	0x64BB6	20	SCR00732	かじ屋「まいどッス。	대장장이「매번 감사하오.
