id	file	offset	budget	same_as	jp	kr
SCR00000	DATASCR.BIN	0x11C2	6		預ける	맡기다
SCR00001	DATASCR.BIN	0x11D0	8		引き出す	인출하다
SCR00002	DATASCR.BIN	0x11E0	6		やめる	그만두다
SCR00003	DATASCR.BIN	0x1242	49		銭ゴロー「うす。\n　おいどん、風来銀行出張員だど。	제니고로「어이쓰.\n　지, 풍래은행 출장원이구먼유.
SCR00004	DATASCR.BIN	0x129C	47		銭ゴロー「おめえさま、\n　所持金はないようだど。	제니고로「나리,\n　가진 돈이 없는 모양이구먼유.
SCR00005	DATASCR.BIN	0x12DD	88		銭ゴロー「う～。もうしわけねえ\n　銀行の金庫が一杯で\n　これ以上預かることができねえだど。	제니고로「으~. 죄송하구먼유\n　은행 금고가 꽉 차서\n　더는 맡아드릴 수가 없구먼유.
SCR00006	DATASCR.BIN	0x1348	26		銭ゴロー「いくら預けるだ？	제니고로「얼마나 맡기실 거구먼유？
SCR00007	DATASCR.BIN	0x136F	20		　おめえさまからは今	나리한테선 지금
SCR00008	DATASCR.BIN	0x1386	24		　%dギタン預かってるど。	%d기탄 맡고 있구먼유.
SCR00009	DATASCR.BIN	0x13CB	22		銭ゴロー「やめるだな。	제니고로「그만두시는구먼유.
SCR00010	DATASCR.BIN	0x1422	30		銭ゴロー「う～もうしわけねえ。	제니고로「으~ 죄송하구먼유.
SCR00011	DATASCR.BIN	0x1443	24		　%dギタンいれたところで	%d기탄을 넣어봤자
SCR00012	DATASCR.BIN	0x1460	30		　金庫が一杯になっちまっだど。	금고가 꽉 차버렸구먼유.
SCR00013	DATASCR.BIN	0x14A5	22		銭ゴロー「わかったど。	제니고로「알겠구먼유.
SCR00014	DATASCR.BIN	0x14BE	10		　%dギタン	%d기탄
SCR00015	DATASCR.BIN	0x14CD	18		　預かっておくど。	맡아두겠구먼유.
SCR00016	DATASCR.BIN	0x150D	63		銭ゴロー「はて、おめえさまから\n　預かってるお金はないはずだど。	제니고로「어라, 나리한테서\n　맡아둔 돈은 없을 텐디유.
SCR00017	DATASCR.BIN	0x1560	70		銭ゴロー「おめえさま、\n　もうこれ以上お金をもつことは\n　できねえだど。	제니고로「나리,\n　더는 돈을 지니실 수가\n　없구먼유.
SCR00018	DATASCR.BIN	0x15B9	25		銭ゴロー「いくら引き出す?	제니고로「얼마나 인출하실 거구먼유？
SCR00019	DATASCR.BIN	0x15D5	20	SCR00007	　おめえさまからは今	나리한테선 지금
SCR00020	DATASCR.BIN	0x15EC	24	SCR00008	　%dギタン預かってるど。	%d기탄 맡고 있구먼유.
SCR00021	DATASCR.BIN	0x1647	22	SCR00009	銭ゴロー「やめるだな。	제니고로「그만두시는구먼유.
SCR00022	DATASCR.BIN	0x1680	16		銭ゴロー「ほい。	제니고로「옛다유.
SCR00023	DATASCR.BIN	0x1693	10	SCR00014	　%dギタン	%d기탄
SCR00024	DATASCR.BIN	0x16A2	20		　たしかに渡しだど。	틀림없이 드렸구먼유.
SCR00025	DATASCR.BIN	0x16C7	47		銭ゴロー「これからも\n　風来銀行をよろしくだど。	제니고로「앞으로도\n　풍래은행을 잘 부탁드리는구먼유.
SCR00026	DATASCR.BIN	0x1725	48		里長「アスカ＠さん。\n　鋼賀村へは行けそうですか?	이장「아스카＠ 님.\n　코가 마을로 가실 수 있겠습니까?
SCR00027	DATASCR.BIN	0x1759	41		　くれぐれも、\n　ムチャはせんでください。	부디,\n　무리는 하지 말아주십시오.
