id	file	offset	budget	same_as	jp	kr
SCR02896	DATASCR.BIN	0x45E6B	24	SCR00011	　%dギタンいれたところで	%d기탄을 넣은 참에
SCR02897	DATASCR.BIN	0x45E88	30	SCR00012	　金庫が一杯になっちまっだど。	금고가 꽉 차버렸구먼.
SCR02898	DATASCR.BIN	0x45ECD	22	SCR00013	銭ゴロー「わかったど。	제니고로「알겠구먼.
SCR02899	DATASCR.BIN	0x45EE6	10	SCR00014	　%dギタン	%d기탄
SCR02900	DATASCR.BIN	0x45EF5	18	SCR00015	　預かっておくど。	맡아 두겠구먼.
SCR02901	DATASCR.BIN	0x45F35	63	SCR00016	銭ゴロー「はて、おめえさまから\n　預かってるお金はないはずだど。	제니고로「어라, 자네한테서\n　맡아둔 돈은 없을 텐데.
SCR02902	DATASCR.BIN	0x45F88	70	SCR00017	銭ゴロー「おめえさま、\n　もうこれ以上お金をもつことは\n　できねえだど。	제니고로「자네,\n　더 이상 돈을 가질 수는\n　없구먼.
SCR02903	DATASCR.BIN	0x45FE1	25	SCR00018	銭ゴロー「いくら引き出す?	제니고로「얼마나 인출하겠나?
SCR02904	DATASCR.BIN	0x45FFD	20	SCR00007	　おめえさまからは今	자네한테서는 지금
SCR02905	DATASCR.BIN	0x46014	24	SCR00008	　%dギタン預かってるど。	%d기탄 맡아 두고 있구먼.
SCR02906	DATASCR.BIN	0x4606F	22	SCR00009	銭ゴロー「やめるだな。	제니고로「그만두겠구먼.
SCR02907	DATASCR.BIN	0x460A8	16	SCR00022	銭ゴロー「ほい。	제니고로「자.
SCR02908	DATASCR.BIN	0x460BB	10	SCR00014	　%dギタン	%d기탄
SCR02909	DATASCR.BIN	0x460CA	20	SCR00024	　たしかに渡しだど。	분명히 건넸구먼.
SCR02910	DATASCR.BIN	0x460EF	47	SCR00025	銭ゴロー「これからも\n　風来銀行をよろしくだど。	제니고로「앞으로도\n　풍래은행을 잘 부탁하네.
SCR02911	DATASCR.BIN	0x46329	51	SCR02068	アスカ＠「……うん?\n　ここの床板は\n　外せそうだぞ。	아스카＠「……음?\n　여기 바닥판은\n　뗄 수 있을 것 같군.
SCR02912	DATASCR.BIN	0x46361	17	SCR02069	床板を外しますか?	바닥판을 떼시겠습니까?
SCR02913	DATASCR.BIN	0x46388	24	SCR02070	アスカ＠は床板を外した。	아스카＠는 바닥판을 뗐다.
