id	file	offset	budget	same_as	jp	kr
SCR06609	DATASCR.BIN	0xA3561	74	SCR04973	クーフク「貴女は少し、\n　淑女のたしなみを\n　身に付けなければいけませんよ。	쿠우후쿠「그대는 좀\n　숙녀의 소양을\n　갖추셔야겠어요.
SCR06610	DATASCR.BIN	0xA35AE	98	SCR04974	　そうそう、この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりました。	참, 이 앞의 층에는\n　먹을 것이 하나도 없답니다.\n　제가 다 썩혀버렸거든요.
SCR06611	DATASCR.BIN	0xA3613	84	SCR04975	　これにこりたら、ブフー信仰なんて\n　下品なものはお捨てなさい。\n　ではこれで。失礼。	이걸로 됐으면, 부후 신앙 같은\n　천박한 건 버리시죠.\n　그럼 이만. 실례할게요.
SCR06612	DATASCR.BIN	0xA366D	59	SCR04976	クーフク「ふん、あいかわず\n　お下品な生き物よね、人間って。	쿠우후쿠「흥, 여전히\n　천박한 생물이네요, 인간이란.
SCR06613	DATASCR.BIN	0xA36AB	103	SCR04977	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりましたから。	알아두세요!? 이 앞의 층에는\n　먹을 것이 하나도 없답니다.\n　제가 다 썩혀버렸으니까요.
SCR06614	DATASCR.BIN	0xA3715	107	SCR04978	　これにこりたら、ブフー信仰なんて\n　お捨てなさい。いずれこの国は、\n　あたくしたちのものになるんですからね!	이걸로 됐으면, 부후 신앙 같은 건\n　버리시죠. 언젠가 이 나라는\n　저희 것이 될 테니까요!
SCR06615	DATASCR.BIN	0xA3786	52	SCR04979	クーフク「フン!\n　見れば見るほど\n　憎たらしい人間ね!	쿠우후쿠「흥!\n　보면 볼수록\n　얄미운 인간이네요!
SCR06616	DATASCR.BIN	0xA37BD	102	SCR04980	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね!\n　あたくしが腐らせてやりましたから。	알아두세요!? 이 앞의 층에는\n　먹을 것이 하나도 없답니다!\n　제가 다 썩혀버렸으니까요.
SCR06617	DATASCR.BIN	0xA3827	30	SCR04981	　あんたと戦う気は無いけど……	너랑 싸울 생각은 없지만……
SCR06618	DATASCR.BIN	0xA3848	98	SCR04982	　……せめてこうしないと、あんたに\n　レアアイテム、全部取られちゃう\n　じゃないのさ! まったくもう!!	……적어도 이렇게라도 안 하면 너한테\n　레어 아이템, 전부 뺏겨버리잖아!\n　정말이지, 아무튼!!
SCR06619	DATASCR.BIN	0xA393B	29	SCR04983	サンジュ「ちょ～っとまったぁ!	산쥬「잠~깐 기다려!
SCR06620	DATASCR.BIN	0xA39CF	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산쥬「여길 지나가고 싶으면\n　내 도박에 어울려줘야겠어!\n　한 판에 1000기탄이다.
SCR06621	DATASCR.BIN	0xA3A39	71	SCR04985	ヘイジ「ほう、賭けかい!\n　へっへっへ。\n　アッシは賭け事が大好きでねえ。	헤이지「호오, 도박이라고!\n　헤헤헤.\n　저는 도박이라면 아주 좋아해서요.
SCR06622	DATASCR.BIN	0xA3A8C	59	SCR04986	　アネさん、\n　ここはアッシにまかしちゃ\n　もらえませんかい?	누님,\n　여긴 저한테\n　맡겨주실 순 없을까요?
SCR06623	DATASCR.BIN	0xA3ACB	49	SCR04987	　こう見えても、\n　バクチで負けたこたぁねえんだ。	이래 봬도\n　도박으로 진 적은 없거든요.
SCR06624	DATASCR.BIN	0xA3B09	72	SCR04988	サンジュ「ほう、このあたりじゃあ\n　みかけねえカッパだな。\n　ま、いいや。	산쥬「호오, 이 근방에서는\n　못 보던 갓파로군.\n　뭐, 됐어.
SCR06625	DATASCR.BIN	0xA3B6A	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산쥬「여길 지나가고 싶으면\n　내 도박에 어울려줘야겠어!\n　한 판에 1000기탄이다.
SCR06626	DATASCR.BIN	0xA3BD4	41	SCR04990	ヘイジ「おっと、\n　またアッシの出番かな。	헤이지「어이쿠,\n　또 제 차례인가요.
SCR06627	DATASCR.BIN	0xA3C03	67	SCR04991	サンジュ「おっ、このあいだのやろうか。\n　うーし。今度はまけねえぞ。	산쥬「오, 지난번 그 녀석이군.\n　좋아. 이번엔 안 진다.
SCR06628	DATASCR.BIN	0xA3C56	30	SCR04992	　さ、ルールはこの前と同じだ。	자, 규칙은 지난번과 같다.
SCR06629	DATASCR.BIN	0xA3C7F	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산쥬「여길 지나가고 싶으면\n　내 도박에 어울려줘야겠어!\n　한 판에 1000기탄이다.
SCR06630	DATASCR.BIN	0xA3CE8	38	SCR04994	　!\n　またこのまえのラッキーガッパか。	!\n　또 지난번 그 행운의 갓파인가.
SCR06631	DATASCR.BIN	0xA3D13	29	SCR04995	ヘイジ「よっ、またやるのかい?	헤이지「이봐, 또 하는 건가?
SCR06632	DATASCR.BIN	0xA3D35	79	SCR04996	サンジュ「あったりめえだ。\n　こちとらサイコロを前に\n　逃げ出したこたぁねえのよ!	산쥬「당연하지.\n　이 몸은 주사위 앞에서\n　도망친 적이 없거든!
SCR06633	DATASCR.BIN	0xA3D94	28	SCR04997	　ルールはいつものとおりだ。	규칙은 여느 때와 같다.
SCR06634	DATASCR.BIN	0xA3E2D	88	SCR04998	サンジュ「さ、ここに\n　二つのしあわせ草がある。\n　片方は本物だが、もう片方はニセもんだ。	산쥬「자, 여기에\n　두 개의 행운초가 있다.\n　한쪽은 진짜지만, 다른 한쪽은 가짜다.
SCR06635	DATASCR.BIN	0xA3E88	67	SCR04999	　さ、どっちが本物だ?\n　あんたのほうから見て、\n　右か左かで答えな。	자, 어느 쪽이 진짜지?\n　네 쪽에서 봐서\n　오른쪽인지 왼쪽인지 답해봐.
SCR06636	DATASCR.BIN	0xA3EE5	34	SCR05000	ヘイジ「へん……アッシは、右だな。	헤이지「흥……전 오른쪽이요.
SCR06637	DATASCR.BIN	0xA3F12	34	SCR05001	ヘイジ「へん……アッシは、左だな。	헤이지「흥……전 왼쪽이요.
SCR06638	DATASCR.BIN	0xA3FA6	27	SCR05002	ヘイジ「へっへーあたりだぜ!	헤이지「헤헤~ 맞혔다구요!
SCR06639	DATASCR.BIN	0xA3FC6	69	SCR05003	サンジュ「ちっ、運のいいやろうだ。\n　そいつはくれてやるよ。じゃあな。	산쥬「쳇, 운도 좋은 녀석이군.\n　그거 줄게. 그럼 이만.
SCR06640	DATASCR.BIN	0xA4073	53	SCR05004	ヘイジ「さ、アネさん。\n　勝ちやしたぜ。いきましょう。	헤이지「자, 누님.\n　이겼습니다. 가시죠.
SCR06641	DATASCR.BIN	0xA40C7	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산쥬「여길 지나가고 싶으면\n　내 도박에 어울려줘야겠어!\n　한 판에 1000기탄이다.
SCR06642	DATASCR.BIN	0xA4124	30	SCR05006	サンジュ「また会ったな風来人。	산쥬「또 만났군, 방랑자.
SCR06643	DATASCR.BIN	0xA4145	73	SCR05007	　結構稼いでるんだろ?\n　いっちょそれで、\n　オレと賭けをしようじゃねえか。	꽤 벌었지?\n　그럼 그걸로\n　나랑 도박 한번 해보자고.
SCR06644	DATASCR.BIN	0xA4192	30	SCR05008	　１回１０００ギタンだけどよ。	한 판에 1000기탄이지만 말이야.
SCR06645	DATASCR.BIN	0xA41D3	10	SCR05009	賭けをする	도박을 한다
SCR06646	DATASCR.BIN	0xA41E5	4	SCR05010	断る	거절한다
SCR06647	DATASCR.BIN	0xA42C3	88	SCR04998	サンジュ「さ、ここに\n　二つのしあわせ草がある。\n　片方は本物だが、もう片方はニセもんだ。	산쥬「자, 여기에\n　두 개의 행운초가 있다.\n　한쪽은 진짜지만, 다른 한쪽은 가짜다.
SCR06648	DATASCR.BIN	0xA431E	67	SCR04999	　さ、どっちが本物だ?\n　あんたのほうから見て、\n　右か左かで答えな。	자, 어느 쪽이 진짜지?\n　네 쪽에서 봐서\n　오른쪽인지 왼쪽인지 답해봐.
SCR06649	DATASCR.BIN	0xA43AB	4	SCR05013	みぎ	오른쪽
SCR06650	DATASCR.BIN	0xA43B7	6	SCR05014	ひだり	왼쪽
SCR06651	DATASCR.BIN	0xA4490	70	SCR05015	サンジュ「ちっ! 運のいい女だ!\n　そいつは約束どおりやるよ。\n　じゃあな!	산쥬「쳇! 운도 좋은 여자로군!\n　그거 약속대로 줄게.\n　그럼 이만!
SCR06652	DATASCR.BIN	0xA44DF	44	SCR05016	サンジュ「へっへー。は・ず・れ。\n　じゃあな!	산쥬「헤헤~. 꽝·이·다.\n　그럼 이만!
SCR06653	DATASCR.BIN	0xA4574	44	SCR05017	サンジュ「ちぇっ、ノリが悪いなあ。\n　よっと!	산쥬「쳇, 흥이 안 나는구먼.\n　이얍!
SCR06654	DATASCR.BIN	0xA45A6	68	SCR05018	サンジュ「ふうん……\n　じゃあしょうがねえ。\n　通行料をいただくかな。	산쥬「흐음……\n　그럼 어쩔 수 없지.\n　통행료나 받아볼까.
SCR06655	DATASCR.BIN	0xA4647	62	SCR05019	　　　　　アスカ＠はサンジュに\n　　　　　５００ギタン盗まれた!	아스카＠는 산쥬에게\n　　　　　500기탄을 도둑맞았다!
SCR06656	DATASCR.BIN	0xA4692	84	SCR05020	サンジュ「悪いね。バトルでは\n　あんたにかなわなくても\n　盗みならまだまだ負けねえよ。	산쥬「미안하군. 싸움에서는\n　너한테 안 될지 몰라도\n　도둑질이라면 아직 안 진다고.
SCR06657	DATASCR.BIN	0xA46EA	75	SCR05021	　オレの盗み技のまえには、\n　トドの盾すら通じねえのさ。\n　じゃあな、あばよ!	내 도둑질 솜씨 앞에서는\n　토드의 방패조차 소용없다고.\n　그럼 이만, 안녕!
SCR06658	DATASCR.BIN	0xA473B	78	SCR05022	サンジュ「オレの盗み技のまえには、\n　トドの盾すら通じねえのさ。\n　悪く思うな。	산쥬「내 도둑질 솜씨 앞에서는\n　토드의 방패조차 소용없다고.\n　나쁘게 생각하진 말라고.
