id	file	offset	budget	same_as	jp	kr
SCR05081	DATASCR.BIN	0x79447	95		ティナ「久しぶり。元気かしら?\n　でもあたしに挑戦する気なら、\n　そんな貧乏くさいナリじゃダメよ。	티나「오랜만이네. 잘 지냈어?\n　근데 나한테 도전할 생각이면,\n　그런 궁상맞은 꼴로는 안 돼.
SCR05082	DATASCR.BIN	0x794A9	78		　そうね。この先のお店の主人に、\n　もっとイイモノを置くように\n　言っておくわ。	그렇지. 이 앞 가게 주인한테\n　더 좋은 물건을 갖다 놓으라고\n　말해둘게.
SCR05083	DATASCR.BIN	0x794FA	53		　いい?\n　女はみみっちいことじゃダメよ。\n　じゃあね。	알겠니?\n　여자는 쩨쩨하게 굴면 안 돼.\n　그럼 이만.
SCR05084	DATASCR.BIN	0x79535	38		ティナ「ん～あいかわらず\n　いい女ねえ!	티나「음~ 여전히\n　멋진 여자네!
SCR05085	DATASCR.BIN	0x7955F	45		　でも貧乏そうなのも\n　あいかわらずねぇ……。	근데 궁상맞은 것도\n　여전하고……。
SCR05086	DATASCR.BIN	0x7958F	74		　しょうがないわね。\n　この先の店主にいって\n　もっと良い物おいてもらうわ。	어쩔 수 없네.\n　이 앞 가게 주인한테 말해서\n　더 좋은 물건 놓으라고 할게.
SCR05087	DATASCR.BIN	0x795DC	58		　それから、\n　お見合いの話、\n　ちゃんと考えておいてよね。	그리고,\n　맞선 얘기,\n　제대로 생각해두라구.
SCR05088	DATASCR.BIN	0x7961A	12		　じゃあね。	그럼 이만.
SCR05089	DATASCR.BIN	0x79703	29		カラス天狗「キハチのあにさん!	까마귀텐구「키하치 형님!
SCR05090	DATASCR.BIN	0x79751	84		カラス天狗「やっぱりあにさんだ。\n　あにさんのいるところなら、\n　匂いでわかりますよ。	까마귀텐구「역시 형님이군요.\n　형님이 계신 곳이라면,\n　냄새로 알 수 있죠.
SCR05091	DATASCR.BIN	0x797AA	53		キハチ「おお、カラス天狗くん、\n　ひさしぶりなんだな。	키하치「오오, 까마귀텐구 군,\n　오랜만이구먼.
SCR05092	DATASCR.BIN	0x797F1	29		コッパ「キハチの知り合いなの?	콧파「키하치 아는 사람이야?
SCR05093	DATASCR.BIN	0x7981B	98		カラス天狗「キハチのあにさんには\n　以前、いろいろとお世話になりまして。\n　おいらの恩人なんですよ。	까마귀텐구「키하치 형님한테는\n　예전에, 여러모로 신세를 져서요.\n　저한테는 은인이거든요.
SCR05094	DATASCR.BIN	0x79881	50		　ところであにさん、\n　八魔天と戦ってるんですって?	그건 그렇고 형님,\n　팔마천이랑 싸우고 계신다면서요?
SCR05095	DATASCR.BIN	0x798B8	32		キハチ「ん～まあ、そうなんだな。	키하치「음~ 뭐, 그렇다네.
SCR05096	DATASCR.BIN	0x798DD	94		カラス天狗「さすがはあにさん!\n　ネムリーの色香にまどわされた\n　色ボケ連中とはふた味もちがうぜ!	까마귀텐구「역시 형님!\n　네무리에게 홀려버린\n　색골들이랑은 차원이 다르시네요!
SCR05097	DATASCR.BIN	0x7993F	53		　そのネムリーなんですけど、\n　この近くにいましたぜ。	근데 그 네무리 말인데요,\n　이 근처에 있었어요.
SCR05098	DATASCR.BIN	0x79979	45		キハチ「む～、ここで会うのは\n　厄介なんだな。	키하치「음~, 여기서 마주치면\n　곤란한데.
SCR05099	DATASCR.BIN	0x799B5	93		カラス天狗「会いたくねえんですかい?\n　じゃ、おいらの「天狗の変身ミノ」を\n　貸してあげますよ。	까마귀텐구「마주치기 싫으신 거예요?\n　그럼, 제「텐구의 변신 도롱이」를\n　빌려드릴게요.
SCR05100	DATASCR.BIN	0x79A16	90		　本当はあんまり人間に貸しちゃ\n　いけねえんですけど\n　ま、あにさんのご友人なら話は別です。	사실은 사람한테 함부로 빌려주면\n　안 되는 거지만,\n　뭐, 형님 친구분이시라면 얘기가 다르죠.
SCR05101	DATASCR.BIN	0x79A78	68		カラス天狗「やっぱり。\n　あにさんが来るの。\n　匂いでわかりましたよ。	까마귀텐구「역시.\n　형님이 오시는 거,\n　냄새로 알았죠.
SCR05102	DATASCR.BIN	0x79AC0	59		　そうそう、このさきに、\n　またネムリーのやつがいましたよ。	참참, 이 앞에,\n　또 네무리 그 녀석이 있었어요.
SCR05103	DATASCR.BIN	0x79B00	57		キハチ「ほ、ほんとかな?\n　カラス天狗くん、また頼めるかな?	키하치「저, 정말인가?\n　까마귀텐구 군, 또 부탁해도 되겠나?
SCR05104	DATASCR.BIN	0x79B48	28		カラス天狗「お安い御用です。	까마귀텐구「식은 죽 먹기죠.
SCR05105	DATASCR.BIN	0x79B83	41		　\n　アスカ＠たちは天狗の変身ミノを着た。	\n　아스카＠ 일행은 텐구의 변신 도롱이를 입었다.
SCR05106	DATASCR.BIN	0x79D84	48		ネムリー「ねぇ～\n　このへんに人間こなかったぁ～?	네무리「저기~\n　이 근처에 사람 안 왔어~?
SCR05107	DATASCR.BIN	0x79DB9	61		カラス天狗「いいえ。ここには\n　おいらたち以外いませんけれど。	까마귀텐구「아뇨. 여긴\n　저희 말고는 아무도 없는데요.
SCR05108	DATASCR.BIN	0x79DFB	80		ネムリー「ふうん。\n　確かに人間の声がしたような～\n　ま、めんどくさいし。いいか。	네무리「흐응.\n　분명 사람 목소리가 난 것 같았는데~\n　뭐, 귀찮으니까. 됐어.
SCR05109	DATASCR.BIN	0x79E51	58		ネムリー「このへんに、\n　アスカ＠とか言う人間がこなかった?	네무리「이 근처에,\n　아스카＠라는 사람 안 왔어?
SCR05110	DATASCR.BIN	0x79E8F	53		　おかしいわね。\n　ちょっと見えたかと思ったんだけど。	이상하네.\n　잠깐 보인 것 같았는데.
SCR05111	DATASCR.BIN	0x79EC8	52		　今度会ったら絶対、\n　ギッタギタにしてやるんだから!	다음에 만나면 반드시,\n　아주 박살을 내줄 테니까!
SCR05112	DATASCR.BIN	0x79FB9	43		　\n　アスカ＠たちは天狗の変身ミノを脱いだ。	\n　아스카＠ 일행은 텐구의 변신 도롱이를 벗었다.
SCR05113	DATASCR.BIN	0x7A001	32		カラス天狗「うまくいきましたね。	까마귀텐구「잘 됐네요.
SCR05114	DATASCR.BIN	0x7A026	39		キハチ「わざわざ\n　すまなかったんだな。	키하치「일부러\n　미안했구먼.
SCR05115	DATASCR.BIN	0x7A052	72		カラス天狗「いえいえ。\n　あにさんのためなら、\n　いつでも駆けつけますよ。	까마귀텐구「아뇨 아뇨.\n　형님을 위해서라면,\n　언제든 달려올게요.
SCR05116	DATASCR.BIN	0x7A09E	24		　じゃ、おいらはこれで。	그럼, 저는 이만.
SCR05117	DATASCR.BIN	0x7A0BF	57		カラス天狗「うまくいきましたね。\n　じゃ、おいらはこれで。	까마귀텐구「잘 됐네요.\n　그럼, 저는 이만.
SCR05118	DATASCR.BIN	0x7A0FC	57		　あにさんのためなら、またいつでも力を\n　お貸ししますよ。	형님을 위해서라면, 또 언제든 힘이\n　되어드릴게요.
SCR05119	DATASCR.BIN	0x7A1B1	58		？「やぁ～だ。\n　まだこんなところ\n　うろうろしてたなんて。	？「어머~.\n　아직도 이런 데서\n　어슬렁대고 있었다니.
SCR05120	DATASCR.BIN	0x7A1F1	19		？「あっ! いたわね!	？「앗! 있었네!
SCR05121	DATASCR.BIN	0x7A20A	13		？「来たわね!	？「왔구나!
SCR05122	DATASCR.BIN	0x7A29A	71		ネムリー「えっとぉ、じゃあ次のフロア、\n　モンスターハウスにしてやるわ。	네무리「그러니까~, 그럼 다음 층은\n　몬스터 하우스로 만들어줄게.
SCR05123	DATASCR.BIN	0x7A2E5	63		　ネムリーが一声かければ、\n　みーんな集まってきちゃうのよねぇ。	네무리가 한마디만 하면,\n　다들 모여들거든~.
SCR05124	DATASCR.BIN	0x7A328	37		　は～あ、男って単純。\n　じゃぁね～。	하~아, 남자란 참 단순해.\n　그럼 이만~.
SCR05125	DATASCR.BIN	0x7A353	77		ネムリー「あんたムカツクから、\n　次のフロア、\n　モンスターハウスにしてやるわ!	네무리「너 짜증나니까,\n　다음 층,\n　몬스터 하우스로 만들어줄게!
SCR05126	DATASCR.BIN	0x7A3A3	81		　ネムリーが一声かければ\n　モンスターなんてみーんな集まって\n　きちゃうんだからね!	네무리가 한마디만 하면\n　몬스터든 뭐든 다들 모여들게\n　되어 있다구!
SCR05127	DATASCR.BIN	0x7A3F7	79		　ふん、人間のくせにナマイキ!\n　あんたキライ!\n　フーーーーーーーーーーーーンだ!	흥, 인간 주제에 건방지긴!\n　너 싫어!\n　흐으으으으으으으응이다!
SCR05128	DATASCR.BIN	0x7A44C	59		ネムリー「つぎのフロア、\n　モンスターハウスにしてやるわよ。	네무리「다음 층,\n　몬스터 하우스로 만들어줄 거야.
SCR05129	DATASCR.BIN	0x7A48A	81	SCR05126	　ネムリーが一声かければ\n　モンスターなんてみーんな集まって\n　きちゃうんだからね!	네무리가 한마디만 하면\n　몬스터든 뭐든 다들 모여들게\n　되어 있다구!
SCR05130	DATASCR.BIN	0x7A4DE	98		　ネムリーにタテついたこと、\n　ぜーったい後悔させてやるからね!\n　フーーーーーーーーーーーーーンだ!	네무리한테 대든 거,\n　반드시 후회하게 해줄 거니까!\n　흐으으으으으으으으응이다!
SCR05131	DATASCR.BIN	0x7AD1D	43	SCR04891	？「よう!!\x1F\x0F\n　いやあ、\n　ひさしぶりだなあ!	？「어이!!\x1F\x0F\n　이야,\n　오랜만이네!
SCR05132	DATASCR.BIN	0x7AD4D	19	SCR04892	コッパ「ひさしぶり?	콧파「오랜만?
SCR05133	DATASCR.BIN	0x7AD70	98	SCR04893	サンジュ「なんだよ。サンジュだよ。\n　忘れたのか? 昔はオレと組んで、\n　いろいろやってたじゃねえか。	산주「뭐냐. 산주라고.\n　잊었냐? 옛날엔 나랑 짝지어서\n　이것저것 했었잖아.
SCR05134	DATASCR.BIN	0x7ADE7	29	SCR04894	コッパ「アスカ＠、知ってるの?	콧파「아스카＠, 아는 사람이야?
SCR05135	DATASCR.BIN	0x7AE19	50	SCR04895	アスカ＠「いや……\x1F\x0F\n　失礼だが、人違いではないか?	아스카＠「아니……\x1F\x0F\n　실례지만, 사람을 잘못 본 것 아니오?
SCR05136	DATASCR.BIN	0x7AE50	45	SCR04896	サンジュ「なんだいなんだい、\n　さびしいなあ～	산주「뭐야뭐야,\n　섭섭한걸~
SCR05137	DATASCR.BIN	0x7AE81	68	SCR04897	　まあ、あれから\n　何年も経っちまったから、\n　しょーがねえかもなあ。	뭐, 그때로부터\n　몇 년이나 지났으니까,\n　어쩔 수 없으려나.
SCR05138	DATASCR.BIN	0x7AF08	87	SCR04898	サンジュ「ん、と。いまオレ急いでるんだ。\n　じゃあな、兄弟。\n　これからも仲良くやろうぜ!	산주「음, 어. 지금 나 바쁘거든.\n　그럼 잘 있어, 형씨.\n　앞으로도 사이좋게 지내자고!
SCR05139	DATASCR.BIN	0x7AFEE	23	SCR04899	コッパ「なんだ、あいつ?	콧파「뭐야, 저 녀석?
SCR05140	DATASCR.BIN	0x7B00A	54	SCR04900	アスカ＠「いやに\n　なれなれしい\n　モンスターだが……。	아스카＠「묘하게\n　붙임성 좋은\n　몬스터로군……。
SCR05141	DATASCR.BIN	0x7B064	12	SCR04901	？「泥棒～!!	？「도둑이야~!!
SCR05142	DATASCR.BIN	0x7B142	65	SCR04902	店主「はあっ、はあっ、はあっ。\n　おまえ!\n　あの泥棒猿の仲間だな!!	가게 주인「헉, 헉, 헉.\n　너!\n　그 도둑 원숭이 패거리렷다!!
SCR05143	DATASCR.BIN	0x7B188	15	SCR04903	コッパ「泥棒猿?	콧파「도둑 원숭이?
SCR05144	DATASCR.BIN	0x7B19C	39	SCR04904	番兵「シラをきるな!\n　さっきの白い猿だ!	파수병「시치미 떼지 마라!\n　아까 그 흰 원숭이다!
SCR05145	DATASCR.BIN	0x7B1C8	43	SCR04905	アスカ＠「い、いや、\n　仲間ではござらんが。	아스카＠「아, 아니,\n　일행이 아니오만.
SCR05146	DATASCR.BIN	0x7B1F8	64	SCR04906	番兵「うそをつけ!\n　おまえら親しそうに\n　話をしていたではないか!	파수병「거짓말 마라!\n　너희들 친한 것처럼\n　얘기하고 있지 않았느냐!
SCR05147	DATASCR.BIN	0x7B23B	79	SCR04907	　あんのやろう、\n　「オレ様は猿奇（えんき）魔天\n　サンジュ様だ!」とかぬかして、	그 자식이,\n　「이 몸은 원기마천\n　산주 님이시다!」라고 지껄이면서,
SCR05148	DATASCR.BIN	0x7B29D	44	SCR04908	　店の中のもの、\n　みんな奪っていきやがった!	가게 안의 물건을,\n　전부 빼앗아 갔단 말이다!
SCR05149	DATASCR.BIN	0x7B2DD	31	SCR04909	店主「さあ、みんな、かかれ～!!!	가게 주인「자, 다들, 덤벼라~!!!
SCR05150	DATASCR.BIN	0x7B310	36	SCR04910	コッパ「うわわわ!\n　に、逃げろーー!!	콧파「으와와와!\n　도, 도망쳐어ー!!
SCR05151	DATASCR.BIN	0x7B702	76	SCR04911	女「あぁら、\n　こんなところに人間がいるわ。\n　やあねえ、買い物の途中なのに。	여자「어머,\n　이런 데에 사람이 있네.\n　어머나, 쇼핑하는 중인데.
SCR05152	DATASCR.BIN	0x7B85A	66	SCR04912	ティナ「あたしは\n　銀猫（ぎんねこ）魔天ティナ。\n　八魔天の一人よ。	티나「나는\n　은묘마천 티나.\n　팔마천 중 하나야.
SCR05153	DATASCR.BIN	0x7B8A0	74	SCR04913	　ふうん、\n　女だてらに剣士をしてるなんて\n　人間にしてはなかなか良いわね。	흐응,\n　여자인데도 검사를 하다니\n　인간치고는 제법이네.
SCR05154	DATASCR.BIN	0x7B8EE	30	SCR04914	　でも、ちょっと足りないわね。	근데, 뭔가 좀 부족한걸.
SCR05155	DATASCR.BIN	0x7B910	30	SCR04915	　なにがって?\n　そのカッコよ。	뭐가 부족하냐고?\n　그 차림새 말이야.
SCR05156	DATASCR.BIN	0x7B931	110	SCR04916	　あのねぇ。年頃の女の子なんだから、\n　そんな貧乏そうな服じゃダメよ。\n　せめて腕輪とか、もっと気を使わなきゃ。	있잖니. 한창때 여자애면서,\n　그렇게 궁상맞은 옷은 안 돼.\n　적어도 팔찌라도, 좀 더 신경 써야지.
SCR05157	DATASCR.BIN	0x7B9A3	41	SCR04917	　人生、しみったれて\n　生きてちゃダメよ。	인생, 궁상맞게\n　살면 안 돼.
SCR05158	DATASCR.BIN	0x7B9D0	84	SCR04918	　戦い方にしてもそう。\n　ワナを仕掛けるなんて、みみっちいのは、\n　最低のやりかたね。	싸우는 방식도 그래.\n　함정이나 놓는, 쩨쩨한 짓은\n　최악의 방식이지.
SCR05159	DATASCR.BIN	0x7BA2C	82	SCR04919	　ワナの神カカ・ルーとか、\n　およそ女にもてなさそーな神様よ。\n　ああぁ、いやいや。	함정의 신 카카・루라니,\n　여자한테 인기 없을 것 같은 신이잖아.\n　아아, 싫다 싫어.
SCR05160	DATASCR.BIN	0x7BA86	57	SCR04920	　いい?\n　これからこの国は、\n　あたしたちのものになるの。	알겠니?\n　앞으로 이 나라는,\n　우리 것이 될 거야.
SCR05161	DATASCR.BIN	0x7BAC2	87	SCR04921	　あたしたちの法では、\n　女は強く、美しく!! が基本よ。\n　逆らうことはゆるさないからね。	우리 법에서는,\n　여자는 강하고, 아름답게!! 가 기본이야.\n　거역하는 건 용서 안 해.
SCR05162	DATASCR.BIN	0x7BB1D	59	SCR04922	　次に会うときは、もっと\n　おしゃれの研究をしておきなさい。	다음에 만날 땐, 좀 더\n　멋 부리는 법을 연구해두렴.
SCR05163	DATASCR.BIN	0x7BB5D	49	SCR04923	タウロス「ティナ様、\n　そろそろお戻りの時間です。	타우로스「티나 님,\n　슬슬 돌아가실 시간입니다.
SCR05164	DATASCR.BIN	0x7BB99	65	SCR04924	ティナ「あらやだ。\n　もうそんな時間?\n　祭器を守るってのも面倒ね。	티나「어머, 이런.\n　벌써 그런 시간이야?\n　제기 지키는 것도 참 귀찮네.
SCR05165	DATASCR.BIN	0x7BBE6	47	SCR04925	　まあしょうがないか。\n　じゃあね、お嬢ちゃん。	뭐 어쩔 수 없나.\n　그럼 이만, 아가씨.
SCR05166	DATASCR.BIN	0x7BC79	59	SCR04926	コッパ「…\x1F\x0F…\x1F\x0Fえっと…\x1F\x0F…\x1F\x0F\n　あいつも八魔天なんだよな。	콧파「…\x1F\x0F…\x1F\x0F음…\x1F\x0F…\x1F\x0F\n　저 녀석도 팔마천이지.
SCR05167	DATASCR.BIN	0x7BCB8	41	SCR04927	　言うだけ言って\n　いっちゃったけど……。	할 말만 하고\n　가버렸는데……。
SCR05168	DATASCR.BIN	0x7BCE6	47	SCR04928	アスカ＠「うむ……\x1F\x0F\n　なにやら調子が狂う……。	아스카＠「음……\x1F\x0F\n　왠지 페이스가 안 맞는군……。
SCR05169	DATASCR.BIN	0x7BF4F	12	SCR04929	？「まてい!!	？「거기 서라!!
SCR05170	DATASCR.BIN	0x7BFD9	20	SCR04930	？「ふぬははははは!!	？「크후하하하하하!!
SCR05171	DATASCR.BIN	0x7C01A	24	SCR04931	ジンパチ「む、現れたな!!	진파치「음, 나타났군!!
SCR05172	DATASCR.BIN	0x7C063	34	SCR04932	ラグーン「ほう……鋼賀村の頭領か。	라군「호오……코가 마을의 두령인가.
SCR05173	DATASCR.BIN	0x7C08A	58	SCR04933	ジンパチ「わが村にメイオウランを\n　植え付けたのは貴様だな!	진파치「우리 마을에 명왕란을\n　심은 건 네놈이렷다!
SCR05174	DATASCR.BIN	0x7C0C9	20	SCR04934	ラグーン「いかにも。	라군「그렇다.
SCR05175	DATASCR.BIN	0x7C0E2	61	SCR04935	ジンパチ「おのれ、\n　にっくきモンスターめ。\n　いざ尋常に勝負!	진파치「이런,\n　괘씸한 몬스터 같으니.\n　자, 정정당당히 승부!
