id	file	offset	budget	same_as	jp	kr
SCR02134	DATASCR.BIN	0x36DDE	89		老人「……ううむ……\n　これはいったいどういうことじゃ?\n　なぜあいつらがこんなものを……。	노인「……으음……\n　이게 대체 어찌 된 일인고?\n　어째서 그놈들이 이런 것을……．
SCR02135	DATASCR.BIN	0x36E4E	11		老人「ふむ?	노인「흠?
SCR02136	DATASCR.BIN	0x36E6C	11		　おお……!	오오……!
SCR02137	DATASCR.BIN	0x36E7A	53		　おおおっ!\n　おんしがアスカ＠という\n　風来人どのか。	오오옷!\n　자네가 아스카＠라는\n　풍래인이신가.
SCR02138	DATASCR.BIN	0x36EB2	49		　いやいやいやいや\n　めんこいのう!\n　ほっほっほ。	이야 이야 이야 이야\n　귀엽구먼!\n　호호호.
SCR02139	DATASCR.BIN	0x36EE6	82		　しかも、その細腕が剣をあやつり、\n　メイオウランを倒し、\n　祭器をとりもどすとは、	게다가, 그 가녀린 팔로 검을 다루어,\n　메이오우란을 쓰러뜨리고,\n　제기를 되찾다니,
SCR02140	DATASCR.BIN	0x36F3C	27		　いやぁ～なかなかに面白い!	이야～제법 재미있구먼!
SCR02141	DATASCR.BIN	0x36F5A	76		　やはり長生きはするものじゃ。\n　あと３００年は生きてみようかと\n　思うわい。	역시 오래 살고 볼 일이구먼.\n　앞으로 300년은 더 살아볼까\n　생각하네.
SCR02142	DATASCR.BIN	0x36FAB	67		アスカ＠「ご老人、\n　メイオウランのことを\n　知っているのでござるか?	아스카＠「어르신,\n　메이오우란에 대해\n　알고 계신 것입니까?
SCR02143	DATASCR.BIN	0x36FF3	14		老人「うん!?\x1F\x1E	노인「응!?\x1F\x1E
SCR02144	DATASCR.BIN	0x3700C	78		　……まあ、なに。長く生きていれば、\n　いらぬことも\n　知ってしまうものじゃよ。	……뭐, 그게. 오래 살다 보면,\n　쓸데없는 것도\n　알게 되는 법이라네.
SCR02145	DATASCR.BIN	0x3706E	24		　さて、この岩じゃが……	자, 이 바위 말인데……．
SCR02146	DATASCR.BIN	0x37099	90		　どうじゃ。おぬしが祭器を４つ\n　取り戻すことができれば、\n　わしがこの岩を消してやれるが。	어떤가. 자네가 제기를 4개\n　되찾아 온다면,\n　내가 이 바위를 없애줄 수 있네만.
SCR02147	DATASCR.BIN	0x370F8	22		アスカ＠「本当ですか!?	아스카＠「정말입니까!?
SCR02148	DATASCR.BIN	0x37113	54		老人「ほっほっほ。\n　かわいこちゃんに\n　ウソはつかん。	노인「호호호.\n　귀여운 아가씨에게\n　거짓말은 안 한다네.
SCR02149	DATASCR.BIN	0x37156	73		コッパ「（……アスカ＠。\n　なんかこのじーさん、\n　見るからに怪しくない?）	콧파「（……아스카＠.\n　왠지 이 할아버지,\n　딱 봐도 수상하지 않아?）
SCR02150	DATASCR.BIN	0x371CE	58		老人「聞こえておるぞ。\n　年寄りの話は\n　信用するものじゃ。	노인「다 들리네.\n　노인네 말은\n　믿어야 하는 법이라네.
SCR02151	DATASCR.BIN	0x37226	31		コッパ「いってぇ!\n　なにすんだ!	콧파「아야!\n　뭐 하는 거야!
SCR02152	DATASCR.BIN	0x3724A	64		老人「わしはじーさんなどと\n　呼ばれるほど\n　落ちぶれてはおらん。	노인「나는 할아버지라고\n　불릴 만큼\n　초라해지지는 않았네.
