id	file	offset	budget	same_as	jp	kr
SYS01005	SSCR.BIN	0x5C5AA	290		まっしろなおなかに何故かでべそのすぐカ\nエルは、よせカエル系で２番目に強い、明\nるい茶色の背中にヒョウ柄が特徴のカエル\nです。５マス離れた相手もべろで目の前に\n引き寄せてからすぐ体当たり攻撃します。\n水中も移動できます。このエレキ箱は同様\nにべろで敵を目の前まで引き寄せ、攻撃す\nる事ができます。\n	새하얀 배에 왠지 배꼽이 튀어나온 즉시개구리는, 유인개구리 계열에서\n두 번째로 강한, 밝은 갈색 등에 표범 무늬가 특징인\n개구리입니다. 5칸 떨어진 상대도 혀로 눈앞까지 끌어당긴\n후 곧바로 몸통박치기 공격을 합니다. 물속도 이동할 수\n있습니다. 이 일렉박스도 마찬가지로 혀로 적을 눈앞까지\n끌어당겨, 공격할 수 있습니다.\n
SYS01006	SSCR.BIN	0x5C6CE	282		まっしろなおなかに何故かでべそのいまカ\nエルは、よせカエル系で最強の、深緑色の\n背中にヒョウ柄が特徴のカエルです。１０\nマス離れた相手もべろで目の前に引き寄せ\nてからすぐ体当たり攻撃します。水中も移\n動できます。このエレキ箱は同様にべろで\n敵を目の前まで引き寄せ、攻撃する事がで\nきます。\n	새하얀 배에 왠지 배꼽이 튀어나온 지금개구리는, 유인개구리 계열에서\n최강인, 짙은 초록색 등에 표범 무늬가 특징인 개구리입니다.\n10칸 떨어진 상대도 혀로 눈앞까지 끌어당긴 후 곧바로\n몸통박치기 공격을 합니다. 물속도 이동할 수 있습니다.\n이 일렉박스도 마찬가지로 혀로 적을 눈앞까지 끌어당겨,\n공격할 수 있습니다.\n
SYS01007	SSCR.BIN	0x5C7EA	312		青い帽子の影ぼうしは、影ぼうし系で一番\n弱い小人です。小人の時は敵に乗り移り、\n解けると影から出てきて一ツ目帽子になり\nふわふわ浮いてナイフとフォークで攻撃し\nます。エレキ箱は目の前の相手に２０ター\nン乗り移れます。特技は使えませんがダメ\nージはその体に受けるのでエレキ箱はその\n間無敵状態です。Ｌトリガーで解けます。\n	파란 모자의 그림자모자는, 그림자모자 계열에서 가장 약한\n난쟁이입니다. 난쟁이일 때는 적에게 빙의하며, 풀리면\n그림자에서 나와 외눈모자가 되어 둥실둥실 떠서 나이프와\n포크로 공격합니다. 일렉박스는 눈앞의 상대에게 20턴\n동안 빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01008	SSCR.BIN	0x5C924	312		こげ茶の帽子の黒ぼうしは影ぼうし系で２\n番目に強い小人です。小人時は１倍速で乗\nり移り、解けると２倍速の一ツ目帽子にな\nりふわふわ浮いてナイフフォークで攻撃し\nます。エレキ箱は目の前の相手に２０ター\nン乗り移れます。特技は使えませんがダメ\nージはその体に受けるのでエレキ箱はその\n間無敵状態です。Ｌトリガーで解けます。\n	짙은 갈색 모자의 검은모자는 그림자모자 계열에서 두 번째로\n강한 난쟁이입니다. 난쟁이일 때는 1배속으로 빙의하며,\n풀리면 2배속의 외눈모자가 되어 둥실둥실 떠서 나이프와\n포크로 공격합니다. 일렉박스는 눈앞의 상대에게 20턴\n동안 빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01009	SSCR.BIN	0x5CA5E	310		墨色の帽子の闇ぼうしは、影ぼうし系で最\n強の小人です。小人の時は１倍速で乗り移\nり、解けると３倍速の一ツ目帽子になりふ\nわふわ浮いてナイフとフォークで攻撃しま\nす。エレキ箱は目の前の相手に２０ターン\n乗り移れます。特技は使えませんがダメー\nジはその体に受けるのでエレキ箱はその間\n無敵状態です。Ｌトリガーで解けます。\n	먹색 모자의 어둠모자는, 그림자모자 계열에서 최강인\n난쟁이입니다. 난쟁이일 때는 1배속으로 빙의하며, 풀리면\n3배속의 외눈모자가 되어 둥실둥실 떠서 나이프와 포크로\n공격합니다. 일렉박스는 눈앞의 상대에게 20턴 동안\n빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01010	SSCR.BIN	0x5CB96	312	SYS01007	青い帽子の影ぼうしは、影ぼうし系で一番\n弱い小人です。小人の時は敵に乗り移り、\n解けると影から出てきて一ツ目帽子になり\nふわふわ浮いてナイフとフォークで攻撃し\nます。エレキ箱は目の前の相手に２０ター\nン乗り移れます。特技は使えませんがダメ\nージはその体に受けるのでエレキ箱はその\n間無敵状態です。Ｌトリガーで解けます。\n	파란 모자의 그림자모자는, 그림자모자 계열에서 가장 약한\n난쟁이입니다. 난쟁이일 때는 적에게 빙의하며, 풀리면\n그림자에서 나와 외눈모자가 되어 둥실둥실 떠서 나이프와\n포크로 공격합니다. 일렉박스는 눈앞의 상대에게 20턴\n동안 빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01011	SSCR.BIN	0x5CCD0	312	SYS01008	こげ茶の帽子の黒ぼうしは影ぼうし系で２\n番目に強い小人です。小人時は１倍速で乗\nり移り、解けると２倍速の一ツ目帽子にな\nりふわふわ浮いてナイフフォークで攻撃し\nます。エレキ箱は目の前の相手に２０ター\nン乗り移れます。特技は使えませんがダメ\nージはその体に受けるのでエレキ箱はその\n間無敵状態です。Ｌトリガーで解けます。\n	짙은 갈색 모자의 검은모자는 그림자모자 계열에서 두 번째로\n강한 난쟁이입니다. 난쟁이일 때는 1배속으로 빙의하며,\n풀리면 2배속의 외눈모자가 되어 둥실둥실 떠서 나이프와\n포크로 공격합니다. 일렉박스는 눈앞의 상대에게 20턴\n동안 빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01012	SSCR.BIN	0x5CE0A	310	SYS01009	墨色の帽子の闇ぼうしは、影ぼうし系で最\n強の小人です。小人の時は１倍速で乗り移\nり、解けると３倍速の一ツ目帽子になりふ\nわふわ浮いてナイフとフォークで攻撃しま\nす。エレキ箱は目の前の相手に２０ターン\n乗り移れます。特技は使えませんがダメー\nジはその体に受けるのでエレキ箱はその間\n無敵状態です。Ｌトリガーで解けます。\n	먹색 모자의 어둠모자는, 그림자모자 계열에서 최강인\n난쟁이입니다. 난쟁이일 때는 1배속으로 빙의하며, 풀리면\n3배속의 외눈모자가 되어 둥실둥실 떠서 나이프와 포크로\n공격합니다. 일렉박스는 눈앞의 상대에게 20턴 동안\n빙의할 수 있습니다. 특기는 사용할 수 없지만 데미지는\n그 몸이 대신 받으므로 일렉박스는 그동안 무적 상태입니다.\nL트리거로 풀립니다.\n
SYS01013	SSCR.BIN	0x5CF42	267		とげドラゴンは、とげドラゴン系で一番弱\nい、茶色の甲羅に緑の顔のドラゴンです。\n顔を出している時は至って普通ですが、顔\nと手足を甲羅にしまって球状になると、攻\n撃は隣接８方向全部に敵味方問わず当たり\n隣接攻撃を受けた時はダメージの一部を跳\nね返します。エレキ箱も同様です。\n	가시드래곤은, 가시드래곤 계열에서 가장 약한, 갈색 등딱지에\n초록색 얼굴을 한 드래곤입니다. 얼굴을 내밀고 있을 때는\n지극히 평범하지만, 얼굴과 손발을 등딱지 안으로 집어넣어\n공 모양이 되면, 공격은 인접한 8방향 전부에 아군 적군\n가리지 않고 명중하며 인접 공격을 받았을 때는 데미지의\n일부를 되받아칩니다. 일렉박스도 마찬가지입니다.\n
SYS01014	SSCR.BIN	0x5D04F	286		アースニードルは、とげドラゴン系で２番\n目に強い、青い甲羅にあさぎ色の顔のドラ\nゴンです。顔を出している時は至って普通\nですが、顔と手足を甲羅にしまって球状に\nなると、攻撃は隣接８方向全部に敵味方問\nわず当たり、隣接攻撃を受けた時はダメー\nジの一部を相手に跳ね返します。\nエレキ箱も同様です。\n	어스니들은, 가시드래곤 계열에서 두 번째로 강한, 파란\n등딱지에 옥색 얼굴을 한 드래곤입니다. 얼굴을 내밀고\n있을 때는 지극히 평범하지만, 얼굴과 손발을 등딱지 안으로\n집어넣어 공 모양이 되면, 공격은 인접한 8방향 전부에\n아군 적군 가리지 않고 명중하며, 인접 공격을 받았을 때는\n데미지의 일부를 상대에게 되받아칩니다.\n일렉박스도 마찬가지입니다.\n
