id	file	offset	budget	same_as	jp	kr
SCR01861	DATASCR.BIN	0x30F48	68		ミナモ「あっ、そうそう。\n　コッパ、ごはん好きって\n　いってたでしょ。	미나모「아, 맞다 맞아.\n　콥파, 밥 좋아한다고\n　그랬었지.
SCR01862	DATASCR.BIN	0x30F8F	70		　あたしね、今日、お弁当作ったの。\n　たくさんあるから\n　わけてあげる。	나 있잖아, 오늘 도시락 만들었어.\n　많이 있으니까\n　나눠 줄게.
SCR01863	DATASCR.BIN	0x30FDA	22		コッパ「えっ、ホント!?	콥파「어, 진짜!?
SCR01864	DATASCR.BIN	0x30FF5	74		ミナモ「へっへー。\n　あたし、こうみえても、\n　料理、ちょっとシュミなんだ。	미나모「헤헤.\n　나 이래 봬도\n　요리가 좀 취미거든.
SCR01865	DATASCR.BIN	0x31043	28		　はい!\n　アスカ＠も食べて。	자!\n　아스카＠도 먹어.
SCR01866	DATASCR.BIN	0x31064	26		アスカ＠「かたじけな……。	아스카＠「고, 고맙소……。
SCR01867	DATASCR.BIN	0x31094	41		　\n　ミナモから奇妙なおにぎりをもらった。	\n　미나모에게서 기묘한 주먹밥을 받았다.
SCR01868	DATASCR.BIN	0x310CC	24		コッパ「（うわあ……。）	콥파「（우와……。）
SCR01869	DATASCR.BIN	0x310E8	20		　（独特な形……。）	（독특한 모양……。）
SCR01870	DATASCR.BIN	0x31100	22		　（独特な匂い……。）	（독특한 냄새……。）
SCR01871	DATASCR.BIN	0x3111A	40		　（……なんか……へんなおにぎり……。）	（……뭔가……이상한 주먹밥……。）
SCR01872	DATASCR.BIN	0x31154	29		ミナモ「コッパ、なんか言った?	미나모「콥파, 뭐라고 했어?
SCR01873	DATASCR.BIN	0x31192	49		コッパ「う、ううん。\n　な、なんにも言ってないよ、	콥파「으, 으응. 아, 아무 말도\n　안 했어,
SCR01874	DATASCR.BIN	0x311D4	35		　おいしそうだよな、な!\n　アスカ＠!	맛있어 보이지, 그치!\n　아스카＠!
SCR01875	DATASCR.BIN	0x31209	33		アスカ＠「あ、ああ。\n　そうだな。	아스카＠「아, 아아.\n　그렇구나.
SCR01876	DATASCR.BIN	0x31248	24		　かたじけない、ミナモ。	고맙소, 미나모.
SCR01877	DATASCR.BIN	0x31272	32		ミナモ「ふふっ\n　さ、行きましょ!	미나모「후훗\n　자, 가자!
SCR01878	DATASCR.BIN	0x312DF	88		ミナモ「あっ、そうそう。\n　今日ね、お弁当作ったの。\n　アスカ＠とコッパにも分けてあげる。	미나모「아, 맞다 맞아.\n　오늘 있잖아, 도시락 만들었어.\n　아스카＠랑 콥파한테도 나눠 줄게.
SCR01879	DATASCR.BIN	0x3133B	9		　はいっ!	자!
SCR01880	DATASCR.BIN	0x3135A	41	SCR01867	　\n　ミナモから奇妙なおにぎりをもらった。	\n　미나모에게서 기묘한 주먹밥을 받았다.
SCR01881	DATASCR.BIN	0x31388	88		コッパ「（……どうやって握ると、\n　こんな形になるんだろう……\n　それに、この匂い……。）	콥파「（……대체 어떻게 쥐면\n　이런 모양이 되는 거지……\n　게다가 이 냄새……。）
SCR01882	DATASCR.BIN	0x313F2	45		ミナモ「コッパ。\n　なんなの?\n　そのへんな目。	미나모「콥파.\n　뭐야?\n　그 이상한 눈빛.
SCR01883	DATASCR.BIN	0x31440	51		コッパ「な、なんでもないよ。\n　なんでも。あははは。	콥파「아, 아무것도 아니야.\n　아무것도. 아하하하.
SCR01884	DATASCR.BIN	0x31478	31		ミナモ「ふ～ん。\n　ま、いいわ。	미나모「흐~응.\n　뭐, 됐어.
SCR01885	DATASCR.BIN	0x314A8	27		　さ、アスカ＠、行きましょ!	자, 아스카＠, 가자!
SCR01886	DATASCR.BIN	0x314EC	80		ミナモ「あ、そうそう。\n　今日ね、お弁当作ったの。\n　アスカ＠とコッパにもあげる。	미나모「아, 맞다 맞아.\n　오늘 있잖아, 도시락 만들었어.\n　아스카＠랑 콥파한테도 줄게.
SCR01887	DATASCR.BIN	0x31540	9	SCR01879	　はいっ!	자!
SCR01888	DATASCR.BIN	0x3155F	41	SCR01867	　\n　ミナモから奇妙なおにぎりをもらった。	\n　미나모에게서 기묘한 주먹밥을 받았다.
SCR01889	DATASCR.BIN	0x3158D	49		コッパ「（いつ見ても……\n　へんなおにぎり……。）	콥파「（언제 봐도……\n　이상한 주먹밥……。）
SCR01890	DATASCR.BIN	0x315D0	64		ミナモ「……コッパ。\n　なんかあんまり\n　うれしそうじゃないわね。	미나모「……콥파.\n　왠지 별로\n　기뻐 보이지 않네.
SCR01891	DATASCR.BIN	0x31631	64		コッパ「えっ!?!!\n　や、そんなことないよ。\n　すっごいうれしいよ。	콥파「엣!?!!\n　아, 아니야, 그런 거.\n　엄청 기쁘다구.
SCR01892	DATASCR.BIN	0x31675	68		　今は、その、\n　おなかの調子がわるいからかな～\n　なんて。あははは。	지금은, 그게,\n　배 상태가 좀 안 좋아서 그런가~\n　뭐 그런 거지. 아하하하.
SCR01893	DATASCR.BIN	0x316BE	78		ミナモ「またごはん\n　食べすぎたりしたんでしょ。\n　だめよ、ほどほどにしないと。	미나모「또 밥\n　너무 많이 먹은 거지.\n　안 돼, 적당히 좀 먹어야지.
SCR01894	DATASCR.BIN	0x3171D	27		　さ、アスカ＠、いきましょ!	자, 아스카＠, 가자!
SCR01895	DATASCR.BIN	0x31761	19		ミナモ「あ、そうだ!	미나모「아, 맞다!
SCR01896	DATASCR.BIN	0x31779	18		コッパ「（ぎくっ）	콥파「（뜨끔）
SCR01897	DATASCR.BIN	0x317AA	36		ミナモ「……コッパ、\n　ぎくってなに?	미나모「……콥파,\n　뜨끔이라니 뭐야?
SCR01898	DATASCR.BIN	0x317D3	62		コッパ「えっ!?\n　いや、気のせいだよ。気のせい。\n　あはははは。	콥파「엣!?\n　아니, 기분 탓이야. 기분 탓.\n　아하하하하.
SCR01899	DATASCR.BIN	0x31823	68		ミナモ「ま、いっか。\n　それはそれとして、\n　今日ね、お弁当作ったの。	미나모「뭐, 됐다.\n　그건 그렇다 치고,\n　오늘 있잖아, 도시락 만들었어.
SCR01900	DATASCR.BIN	0x3186C	26		コッパ「（やっぱり……。）	콥파「（역시……。）
SCR01901	DATASCR.BIN	0x3188B	46		ミナモ「アスカ＠とコッパにもあげる。\n　はいっ!	미나모「아스카＠랑 콥파한테도 줄게.\n　자!
SCR01902	DATASCR.BIN	0x318CF	41	SCR01867	　\n　ミナモから奇妙なおにぎりをもらった。	\n　미나모에게서 기묘한 주먹밥을 받았다.
SCR01903	DATASCR.BIN	0x318FD	72		コッパ「（ある意味……\n　毎回奇妙なおにぎりを作れるのって\n　才能かも。）	콥파「（어떤 의미로는……\n　매번 기묘한 주먹밥을 만들 수 있는 것도\n　재능일지도。）
SCR01904	DATASCR.BIN	0x31957	53		ミナモ「コッパ。\n　なーに?\n　さっきからそのへんな目。	미나모「콥파.\n　뭐어?\n　아까부터 그 이상한 눈빛.
SCR01905	DATASCR.BIN	0x319AD	45		コッパ「な、なんでもないったら。\n　あははは。	콥파「아, 아무것도 아니라니까.\n　아하하하.
SCR01906	DATASCR.BIN	0x319DF	31		ミナモ「ふーん。\n　ま、いいわ。	미나모「흐응.\n　뭐, 됐어.
SCR01907	DATASCR.BIN	0x31A0F	17		　さ、行きましょ!	자, 가자!
SCR01908	DATASCR.BIN	0x31A30	70		ミナモ「そう……うん、\n　アスカ＠にも都合があるものね。\n　わかったわ。	미나모「그래……응,\n　아스카＠도 사정이 있을 테니까.\n　알겠어.
SCR01909	DATASCR.BIN	0x31A9F	6	SCR00000	預ける	맡기다
SCR01910	DATASCR.BIN	0x31AAD	8	SCR00001	引き出す	찾다
SCR01911	DATASCR.BIN	0x31ABD	6	SCR00002	やめる	그만두다
SCR01912	DATASCR.BIN	0x31B1F	49	SCR00003	銭ゴロー「うす。\n　おいどん、風来銀行出張員だど。	제니고로「어이.\n　나는 풍래은행 출장원이라구.
SCR01913	DATASCR.BIN	0x31B79	47	SCR00004	銭ゴロー「おめえさま、\n　所持金はないようだど。	제니고로「자네,\n　가진 돈이 없나 보구먼.
SCR01914	DATASCR.BIN	0x31BBA	88	SCR00005	銭ゴロー「う～。もうしわけねえ\n　銀行の金庫が一杯で\n　これ以上預かることができねえだど。	제니고로「으~. 미안하지만\n　은행 금고가 꽉 차서\n　더 이상은 맡을 수가 없다구.
SCR01915	DATASCR.BIN	0x31C25	26	SCR00006	銭ゴロー「いくら預けるだ？	제니고로「얼마나 맡길 거유?
SCR01916	DATASCR.BIN	0x31C4C	20	SCR00007	　おめえさまからは今	자네한테는 지금
SCR01917	DATASCR.BIN	0x31C63	24	SCR00008	　%dギタン預かってるど。	%d기탄 맡아 두고 있다구.
SCR01918	DATASCR.BIN	0x31CA8	22	SCR00009	銭ゴロー「やめるだな。	제니고로「그만두는구먼.
SCR01919	DATASCR.BIN	0x31CFF	30	SCR00010	銭ゴロー「う～もうしわけねえ。	제니고로「으~ 미안하구먼.
SCR01920	DATASCR.BIN	0x31D20	24	SCR00011	　%dギタンいれたところで	%d기탄을 넣어 봤자
SCR01921	DATASCR.BIN	0x31D3D	30	SCR00012	　金庫が一杯になっちまっだど。	금고가 꽉 차 버린다구.
SCR01922	DATASCR.BIN	0x31D82	22	SCR00013	銭ゴロー「わかったど。	제니고로「알았다구.
SCR01923	DATASCR.BIN	0x31D9B	10	SCR00014	　%dギタン	%d기탄
SCR01924	DATASCR.BIN	0x31DAA	18	SCR00015	　預かっておくど。	맡아 두겠다구.
SCR01925	DATASCR.BIN	0x31DEA	63	SCR00016	銭ゴロー「はて、おめえさまから\n　預かってるお金はないはずだど。	제니고로「어라, 자네한테서\n　맡아 둔 돈은 없을 텐데.
SCR01926	DATASCR.BIN	0x31E3D	70	SCR00017	銭ゴロー「おめえさま、\n　もうこれ以上お金をもつことは\n　できねえだど。	제니고로「자네,\n　더 이상 돈을 가질 수는\n　없다구.
SCR01927	DATASCR.BIN	0x31E96	25	SCR00018	銭ゴロー「いくら引き出す?	제니고로「얼마나 찾을 거유?
SCR01928	DATASCR.BIN	0x31EB2	20	SCR00007	　おめえさまからは今	자네한테는 지금
SCR01929	DATASCR.BIN	0x31EC9	24	SCR00008	　%dギタン預かってるど。	%d기탄 맡아 두고 있다구.
SCR01930	DATASCR.BIN	0x31F24	22	SCR00009	銭ゴロー「やめるだな。	제니고로「그만두는구먼.
SCR01931	DATASCR.BIN	0x31F5D	16	SCR00022	銭ゴロー「ほい。	제니고로「옜다.
SCR01932	DATASCR.BIN	0x31F70	10	SCR00014	　%dギタン	%d기탄
SCR01933	DATASCR.BIN	0x31F7F	20	SCR00024	　たしかに渡しだど。	분명히 건넸다구.
SCR01934	DATASCR.BIN	0x31FA4	47	SCR00025	銭ゴロー「これからも\n　風来銀行をよろしくだど。	제니고로「앞으로도\n　풍래은행을 잘 부탁한다구.
SCR01935	DATASCR.BIN	0x32521	10		コヨリ「!!	코요리「!!
SCR01936	DATASCR.BIN	0x3253B	99		コヨリ「そ、それは祭器ではありませんか!\n　とって来ていただいたのですか!?\n　八魔天がいるというのに。	코요리「그, 그건 제기가 아닌가요!\n　가져와 주신 건가요!?\n　팔마천이 있다는데도.
SCR01937	DATASCR.BIN	0x325A3	66		コッパ「へっへー!\n　オイラたちにかかれば、\n　このくらい朝めし前さ!	콥파「헤헤!\n　우리한테 걸리면\n　이 정도는 식은 죽 먹기라구!
SCR01938	DATASCR.BIN	0x325EA	49		アスカ＠「さ、コヨリどの。\n　受け取ってくだされ。	아스카＠「자, 코요리 님.\n　받아 주시오.
