id	file	offset	budget	same_as	jp	kr
SCR03960	DATASCR.BIN	0x5D81A	32	SCR00919	行商人「ありがとうございました。	行商人「감사합니다.
SCR03961	DATASCR.BIN	0x5D840	20	SCR00732	かじ屋「まいどッス。	대장장이「매번 감사함다.
SCR03962	DATASCR.BIN	0x5D881	22	SCR00921	行商人「お客様、なにも	行商人「손님, 아무것도
SCR03963	DATASCR.BIN	0x5D89A	26	SCR00734	　持っていないようですが。	갖고 계신 게 없는 것 같습니다만.
SCR03964	DATASCR.BIN	0x5D8BA	32	SCR00737	かじ屋「そんなの持ってないッス。	대장장이「그런 거 안 갖고 있슴다.
SCR03965	DATASCR.BIN	0x5D8FD	12	SCR00738	かじ屋「%sは	대장장이「%s는
SCR03966	DATASCR.BIN	0x5D910	24	SCR00739	　もう鍛えられないッス。	더는 단련할 수 없슴다.
SCR03967	DATASCR.BIN	0x5D94B	32	SCR00740	かじ屋「今日はもう疲れたッス……	대장장이「오늘은 이제 지쳤슴다……
SCR03968	DATASCR.BIN	0x5D96E	28	SCR00741	　また明日にしてほしいッス。	내일 다시 와줬으면 좋겠슴다.
SCR03969	DATASCR.BIN	0x5D9AD	33	SCR00742	かじ屋「じゃあ、ちょっと待つッス!	대장장이「그럼 잠깐 기다려줬으면 함다!
SCR03970	DATASCR.BIN	0x5D9D1	11	SCR00743	　仕事ッス!	일함다!
SCR03971	DATASCR.BIN	0x5D9DF	16	SCR00744	　がんばるッス!!	열심히 하겠슴다!!
SCR03972	DATASCR.BIN	0x5DA52	33	SCR00742	かじ屋「じゃあ、ちょっと待つッス!	대장장이「그럼 잠깐 기다려줬으면 함다!
SCR03973	DATASCR.BIN	0x5DA76	27	SCR00746	　今すぐ印をひっぺがすッス!	지금 바로 낙인을 떼어내겠슴다!
SCR03974	DATASCR.BIN	0x5DAD0	33	SCR00742	かじ屋「じゃあ、ちょっと待つッス!	대장장이「그럼 잠깐 기다려줬으면 함다!
SCR03975	DATASCR.BIN	0x5DAF4	17	SCR00748	　今すぐ直すッス!	지금 바로 고치겠슴다!
SCR03976	DATASCR.BIN	0x5E7DA	53		村人「ここはゲンノウ村\n　この国一番の鉱山があるんだ。	마을사람「여기는 겐노 마을\n　이 나라 최고의 광산이 있는 곳이지.
SCR03977	DATASCR.BIN	0x5E814	67		村人「カラマツ翁って\n　じいさんを知ってるか?\n　この村の生まれでよ。	마을사람「카라마츠 옹이라는\n　할아버지를 아나?\n　이 마을 태생인데 말이야.
SCR03978	DATASCR.BIN	0x5E85A	72		　エレキ箱を発明した、\n　えらいじいさんなんだ。\n　もう死んじまったがな。	에레키 상자를 발명한\n　대단한 할아버지였지.\n　벌써 돌아가셨지만 말이야.
SCR03979	DATASCR.BIN	0x5E8A7	67		おばさん「やれやれ、\n　鉱山の男なんて\n　汚すばっかりでたまんないよ!	아주머니「어휴,\n　광산 남자들이란\n　더럽히기만 해서 못 살겠다니까!
SCR03980	DATASCR.BIN	0x5E8EF	98		おばさん「キチゾーとバリバリは、\n　この村でしばらくからくりの勉強を\n　していたことがあったんだよ。	아주머니「키치조랑 바리바리는\n　이 마을에서 한동안 기계 장치를\n　공부한 적이 있었단다.
SCR03981	DATASCR.BIN	0x5E954	90		　キチゾーは八神楽の森で店ひらいたって\n　いうけど、バリバリは今ごろ\n　どうしているかねぇ。	키치조는 야카구라 숲에서 가게를 열었다는데,\n　바리바리는 지금쯤\n　뭘 하고 있으려나.
SCR03982	DATASCR.BIN	0x5E9B3	61		細工師「キチゾーとバリバリは\n　カラマツ翁の最後の弟子らしい。	세공사「키치조와 바리바리는\n　카라마츠 옹의 마지막 제자라는 모양이야.
SCR03983	DATASCR.BIN	0x5E9F3	72		　滅多に弟子を取らない\n　カラマツ翁だっただけに……\n　うらやましい話だ。	좀처럼 제자를 들이지 않던\n　카라마츠 옹이었던 만큼……\n　부러운 이야기지.
SCR03984	DATASCR.BIN	0x5EA40	92		細工師「鉱山の採掘を助けようと\n　故カラマツ翁はたくさんのからくりを\n　おつくりになりました。	세공사「광산 채굴을 돕고자\n　고 카라마츠 옹께서는 수많은 기계 장치를\n　만드셨습니다.
SCR03985	DATASCR.BIN	0x5EAA0	41		　特にエレキ箱は、\n　晩年の傑作でしたね。	특히 에레키 상자는\n　말년의 걸작이었지요.
SCR03986	DATASCR.BIN	0x5EACE	92		細工師「ううむ、これが、こうで、\n　こうなって、ここが……\n　こうか？ こうなのか？ ううん……	세공사「으음, 이게 이렇게,\n　이렇게 되면, 여기가……\n　이런가? 이런 건가? 으음……
SCR03987	DATASCR.BIN	0x5EB3A	66		　なんだ？\n　わたしはいま、新型エレキ箱をつくる\n　研究をしている。	뭐지?\n　나는 지금 신형 에레키 상자를 만드는\n　연구를 하고 있다네.
SCR03988	DATASCR.BIN	0x5EB88	30		　部外者は出てってくれたまえ!!	외부인은 나가주게!!
SCR03989	DATASCR.BIN	0x5EBAB	88		細工師「ええと、これでもない、\n　あれでもない……\n　あの部品どこやっちゃったかなあ……。	세공사「어디 보자, 이것도 아니고,\n　저것도 아니고……\n　그 부품 대체 어디 뒀더라……。
SCR03990	DATASCR.BIN	0x5EC08	51		学者「わたしは全国の昔話を\n　研究しているものです。	학자「저는 전국의 옛날이야기를\n　연구하고 있는 사람입니다.
SCR03991	DATASCR.BIN	0x5EC3F	45		　この国にもいくつか\n　昔話があるようですが、	이 나라에도 몇 가지\n　옛날이야기가 있는 것 같습니다만,
SCR03992	DATASCR.BIN	0x5EC70	59		　どの話にも「黒雷仙女」という\n　怪物が共通して出てきます。	어느 이야기에나 「흑뢰선녀」라는\n　괴물이 공통적으로 등장합니다.
SCR03993	DATASCR.BIN	0x5ECAE	90		　ここから言えることは、\n　これらの物語が、はじめは\n　たった一つだったということでしょう。	여기서 말할 수 있는 건,\n　이 이야기들이 원래는\n　단 하나였다는 것이겠지요.
SCR03994	DATASCR.BIN	0x5ED0B	80		　このことに\n　いったいどんな意味があるのか。\n　ううむ……興味はつきません……。	이 사실에\n　대체 어떤 의미가 있는 걸까요.\n　으음……흥미가 끊이질 않네요……。
SCR03995	DATASCR.BIN	0x5ED60	70		採掘師「この村の風車は、\n　坑道の土をかきだすのに\n　一役かってるんだ。	채굴사「이 마을의 풍차는\n　갱도의 흙을 퍼내는 데\n　한몫하고 있지.
SCR03996	DATASCR.BIN	0x5EDBB	65		採掘師「最近、肩がこりやすくてな。\n　前はこんなことなかったのに、	채굴사「요즘 어깨가 자주 뭉쳐서 말이야.\n　전에는 이런 적 없었는데,
SCR03997	DATASCR.BIN	0x5EDFF	88		　な～んか、こう、肩の上に\n　おも～い空気が乗っかっているようで……\n　つらいんだよな～。	뭐랄까, 이렇게, 어깨 위에\n　무~거운 공기가 얹혀 있는 것 같아서……\n　힘들다니까~.
SCR03998	DATASCR.BIN	0x5EE5C	46		採掘師「ああ～仕事のあとの一杯が\n　たまら～ん!	채굴사「아~ 일 끝나고 마시는 한 잔이\n　끝내주는구먼~!
SCR03999	DATASCR.BIN	0x5EE8F	45		採掘師「俺らはこの辺りの山で\n　鉄ほってるよ。	채굴사「우리는 이 근방 산에서\n　철을 캐고 있다네.
SCR04000	DATASCR.BIN	0x5EEC0	51		　剣に盾にエレキ箱……\n　どれにも鉄は必要なんでね。	검이든 방패든 에레키 상자든……\n　어느 것에나 철이 필요하니까 말이야.
SCR04001	DATASCR.BIN	0x5EEF8	89		風来人「キチゾーとバリバリは\n　同じカラマツ翁の門下なのに\n　犬猿の仲らしいな。なんでだろ?	떠돌이「키치조랑 바리바리는\n　같은 카라마츠 옹 문하인데도\n　견원지간이라던데. 왜 그런 거지?
SCR04002	DATASCR.BIN	0x5EF66	104		風来人「オレのねらいは八魔天の長、\n　ラグーンだ。頭をつぶしちまえば、\n　他の魔天どもなんざ目じゃねえぜ。	떠돌이「내 목표는 팔마천의 우두머리,\n　라군이다. 두목만 박살내면\n　다른 마천 놈들 따위 별거 아니지.
SCR04003	DATASCR.BIN	0x5EFD3	52		風来人「なに?\n　おめえさんがラグーンを\n　倒したって?	떠돌이「뭐라고?\n　네가 라군을\n　쓰러뜨렸다고?
SCR04004	DATASCR.BIN	0x5F00A	72		　冗談いっちゃいけねえ。\n　オレが倒せないものを\n　他の誰が倒せるもんか。	농담하지 마라.\n　내가 못 쓰러뜨리는 걸\n　다른 누가 쓰러뜨릴 수 있겠어.
SCR04005	DATASCR.BIN	0x5F056	26		　……あんま自信ないけど。	……별로 자신은 없지만.
SCR04006	DATASCR.BIN	0x5F075	80		酒場の主人「ここはこの国でも一番\n　あらっぽい連中が集まってる。\n　気をつけろよ。	술집 주인「여기는 이 나라에서도 가장\n　거친 놈들이 모이는 곳이야.\n　조심하라고.
SCR04007	DATASCR.BIN	0x5F0CA	51		旅の女「やっぱり旅のお供は\n　ボウヤーの箱かしらね。	여행하는 여인「역시 여행의 동반자는\n　보야의 상자겠지.
SCR04008	DATASCR.BIN	0x5F112	58		荒くれ者「おっ、\n　ねえちゃん風来人か。\n　威勢がいいなあ。	거친 사내「오,\n　아가씨 떠돌이인가.\n　기세가 좋구먼.
SCR04009	DATASCR.BIN	0x5F151	67		荒くれ者「おお!\n　おめえが八魔天を倒したって\n　すっげえ姉ちゃんか。	거친 사내「오오!\n　네가 팔마천을 쓰러뜨렸다는\n　대단한 아가씨로군.
SCR04010	DATASCR.BIN	0x5F197	65		　どうだい。\n　そのうでを、うちの鉱山に\n　生かしてみねえか、ええ?	어떠냐.\n　그 솜씨, 우리 광산에서\n　한번 써보지 않겠어, 응?
SCR04011	DATASCR.BIN	0x5F1DD	98		おじさん「エレキ箱をつくる細工師たちが\n　いまだにカラマツ翁の名前にひかれて\n　集まってきてるんだ。	아저씨「에레키 상자를 만드는 세공사들이\n　지금도 카라마츠 옹의 이름에 이끌려\n　모여들고 있다네.
SCR04012	DATASCR.BIN	0x5F244	78	SCR01649	歌詠みじいさん「わしは\n　歌詠みじいさんじゃ。\n　方々をまわり、歌を詠んでおる。	노래하는 할아범「나는\n　노래하는 할아범이니라.\n　여기저기 돌아다니며 노래를 읊고 있지.
SCR04013	DATASCR.BIN	0x5F2A7	75	SCR03386	　おお、おぬしか。\n　八神楽の森の、物置小屋にある宝は、\n　ちゃんと取ったか?	오, 그대인가.\n　야카구라 숲의 헛간에 있는 보물은\n　제대로 챙겼는가?
SCR04014	DATASCR.BIN	0x5F2F5	79	SCR01651	　今日も今日とてわしは\n　歌詠みにあけくれとるわい。\n　どうじゃ、きいていかんか?	오늘도 오늘 나름대로 나는\n　노래 읊기에 여념이 없다네.\n　어떤가, 듣고 가지 않겠나?
SCR04015	DATASCR.BIN	0x5F34A	47	SCR01652	　どうじゃ若いの。\n　わしの歌をきいていかぬか。	어떤가 젊은이.\n　내 노래를 듣고 가지 않겠는가.
SCR04016	DATASCR.BIN	0x5F38F	49	SCR03389	歌詠みじいさん「おお、\n　ありがたい。ではいくぞ。	노래하는 할아범「오,\n　고맙군. 그럼 시작하지.
SCR04017	DATASCR.BIN	0x5F3C4	75		「エレキ箱\x1F\x1E　敵に当てても　消えないが\x1F\x1E\n　遠投つけたら　用心するのじゃ～」	「에레키 상자\x1F\x1E　적에게 맞혀도　사라지지 않지만\x1F\x1E\n　멀리 던지면　조심해야 하느니라～」
SCR04018	DATASCR.BIN	0x5F412	70		　エレキ箱は頑丈で\n　なくなりにくいが、\n　世の中絶対というものは無い。	에레키 상자는 튼튼해서\n　잘 없어지지 않지만,\n　세상에 절대라는 건 없는 법이지.
SCR04019	DATASCR.BIN	0x5F45B	64		　特に大切なエレキ箱は、\n　なくさぬように\n　気をつけることじゃ。	특히 소중한 에레키 상자는\n　잃어버리지 않도록\n　조심해야 하느니라.
SCR04020	DATASCR.BIN	0x5F587	70	SCR01656	歌詠みじいさん「おぬし、\n　今までわしの歌を\n　よ～ぅ聞いてくださった。	노래하는 할아범「그대,\n　지금까지 내 노래를\n　정~말 잘 들어주었구나.
SCR04021	DATASCR.BIN	0x5F5D6	68	SCR01657	　実は、こんなにわしの歌を\n　聞いてくれたのは\n　おぬしが初めてでな。	실은, 이렇게까지 내 노래를\n　들어준 것은\n　그대가 처음이라서 말이지.
SCR04022	DATASCR.BIN	0x5F61E	17	SCR01658	　わしはうれしい!	나는 기쁘구나!
SCR04023	DATASCR.BIN	0x5F632	59	SCR01659	　うむ、よし!\n　記念に、わしが隠した\n　ひみつの宝をやろう。	음, 좋아!\n　기념으로 내가 숨겨둔\n　비밀의 보물을 주겠노라.
SCR04024	DATASCR.BIN	0x5F671	20	SCR01660	　よーく聞くがよい。	잘~ 들어보게.
SCR04025	DATASCR.BIN	0x5F689	51	SCR01661	　八神楽の森の、\n　物置小屋の、一番奥を探すのじゃ。	야카구라 숲의,\n　헛간, 가장 깊숙한 곳을 찾아보게나.
SCR04026	DATASCR.BIN	0x5F6C0	61	SCR01662	　八神楽の森の、\n　物・置・小・屋・の・一・番・奥!\n　じゃぞ。	야카구라 숲의,\n　헛・간・가・장・깊・숙・한・곳!\n　이니라.
SCR04027	DATASCR.BIN	0x5F701	35	SCR01663	　また\n　わしの歌を聞いてくだされ。	또\n　내 노래를 들어주시게.
SCR04028	DATASCR.BIN	0x5F733	59	SCR01664	歌詠みじいさん「そうか……\n　けっこう自信作なのじゃが……。	노래하는 할아범「그런가……\n　꽤 자신 있는 작품이었는데……。
SCR04029	DATASCR.BIN	0x5F773	69		オババ「なんだい、\n　ウチは見世物じゃないよ。\n　とっとと出てっとくれ!	할멈「뭐야,\n　우리 집은 구경거리가 아니라고.\n　썩 나가버려!
SCR04030	DATASCR.BIN	0x5F7BD	100		風来人「あのバリバリとか言う奴、\n　「エレキ箱は芸術だー!!」とか\n　わけのわかんねえことぬかしててよ。	"떠돌이「그 바리바리라는 녀석,\n　""에레키 상자는 예술이다ー!!""라나 뭐라나\n　영문 모를 소리를 지껄이더라고."
SCR04031	DATASCR.BIN	0x5F825	28		　ありゃどっかイカレてるな。	저건 어디 좀 맛이 갔구먼.
SCR04032	DATASCR.BIN	0x5F846	26	SCR00682	かじ屋「いらっしゃいッス!!	대장장이「어서 옵쇼!!
SCR04033	DATASCR.BIN	0x5F86E	28	SCR00683	かじ屋「また来てほしいッス!!	대장장이「또 와줬으면 함다!!
SCR04034	DATASCR.BIN	0x5F88F	26	SCR00684	道具屋「いらっしゃいませ。	도구가게「어서 오세요.
SCR04035	DATASCR.BIN	0x5F8B7	40	SCR00685	道具屋「またのお越しをお待ちしています。	도구가게「다음에 또 오시길 기다리겠습니다.
SCR04036	DATASCR.BIN	0x5F963	28	SCR00688	かじ屋「今日はさえてるッス!!	대장장이「오늘은 컨디션이 좋슴다!!
SCR04037	DATASCR.BIN	0x5F985	19	SCR00689	かじ屋「出来たッス!	대장장이「다 됐슴다!
SCR04038	DATASCR.BIN	0x5F9B1	10	SCR00690	　%sッス。	%s임다.
SCR04039	DATASCR.BIN	0x5F9C2	20	SCR00691	　またヨロシクッス。	또 잘 부탁함다.
SCR04040	DATASCR.BIN	0x5FA2D	16	SCR00692	道具屋「お客さん	도구가게「손님
SCR04041	DATASCR.BIN	0x5FA40	32	SCR00693	　お金が足りないじゃないですか。	돈이 부족하잖아요.
SCR04042	DATASCR.BIN	0x5FA73	26	SCR00696	かじ屋「金、足りないッス。	대장장이「돈, 부족함다.
SCR04043	DATASCR.BIN	0x5FA90	20	SCR00697	　それじゃダメッス。	그걸로는 안 됨다.
SCR04044	DATASCR.BIN	0x5FAB9	19	SCR00698	どれをお求めですか?	어느 것을 찾으시나요?
SCR04045	DATASCR.BIN	0x5FACD	27	SCR00699	どれを売っていただけますか?	어느 것을 파시겠어요?
SCR04046	DATASCR.BIN	0x5FAE9	11	SCR00702	どれッスか?	어느 거임까?
SCR04047	DATASCR.BIN	0x5FAF5	13	SCR00703	どの印ッスか?	어느 낙인임까?
SCR04048	DATASCR.BIN	0x5FB51	14	SCR00704	アイテム%d個で	아이템 %d개로
SCR04049	DATASCR.BIN	0x5FB6A	10	SCR00705	%sですね。	%s이군요.
SCR04050	DATASCR.BIN	0x5FB7E	22	SCR00706	%dギタンになりますが、	%d기탄이 됩니다만,
SCR04051	DATASCR.BIN	0x5FB9C	15	SCR00707	よろしいですか?	괜찮으시겠어요?
