id	file	offset	budget	same_as	jp	kr
SCR01608	DATASCR.BIN	0x2C35C	82		　アスカ＠……か。おぼえておくぜ。\n　きっと名のある風来人に\n　なるんだろうからな。	아스카＠……라. 기억해두지.\n　분명 이름난 방랑자가\n　될 테니까 말이야.
SCR01609	DATASCR.BIN	0x2C3D3	96		風来人「祭司のコヨリちゃんはまだ１８歳。\n　なのに、この状況のさなか、\n　弱音一つはかない気丈さ。	방랑자「사제 코요리는 아직 열여덟.\n　그런데도 이런 상황 속에서\n　약한 소리 한마디 안 하는 기개라니.
SCR01610	DATASCR.BIN	0x2C437	36		　……おれ、ファンになっちまったぜ。	……나, 완전히 팬이 돼버렸어.
SCR01611	DATASCR.BIN	0x2C460	88		風来人「武器に盾、杖、と……。\n　これだけあれば、\n　コヨリちゃん、助けにいけるかな……。	방랑자「무기에 방패, 지팡이까지……。\n　이 정도면\n　코요리를 구하러 갈 수 있으려나……。
SCR01612	DATASCR.BIN	0x2C4BD	65		風来人「あんた、\n　まだ若くて女なのに、\n　あの八魔天を倒すなんて!	방랑자「당신,\n　아직 젊고 여자인데도\n　그 팔마천을 쓰러뜨리다니!
SCR01613	DATASCR.BIN	0x2C502	43		　おれ、あんたのファンに\n　なっちまったぜ。	나, 당신 팬이\n　돼버렸어.
SCR01614	DATASCR.BIN	0x2C562	78		テキヤ「はあ……\n　せっかく屋台を用意したってのに。\n　祭が出来ないなんて……。	노점상「하아……\n　모처럼 포장마차를 준비했는데.\n　축제를 못 하다니……。
SCR01615	DATASCR.BIN	0x2C5B5	102		テキヤ「なんでも、八魔天をつぎつぎと\n　退治してるって言う、腕っこきの風来人が\n　いるってえじゃねえか。	노점상「듣자하니, 팔마천을 차례차례\n　퇴치하고 다니는 솜씨 좋은 방랑자가\n　있다던데.
SCR01616	DATASCR.BIN	0x2C61F	45		　こりゃ祭りの屋台、\n　ムダにならないかもな。	이거 축제 포장마차,\n　헛수고는 안 될지도 모르겠네.
SCR01617	DATASCR.BIN	0x2C651	74		テキヤ「さっきの雷はすごかった。\n　オレの屋台も燃やされるかと\n　思ったよ。	노점상「아까 그 번개는 대단했어.\n　내 포장마차도 타버리는 줄\n　알았다니까.
