id	file	offset	budget	same_as	jp	kr
SCR01071	DATASCR.BIN	0x1B165	86		　先の一件では、本当に\n　お世話になりました。まったく、\n　お礼の言いようもありません。	앞서 있었던 일로, 정말로\n　신세를 졌습니다. 아무리 해도,\n　감사 인사를 다 드릴 수가 없군요.
SCR01072	DATASCR.BIN	0x1B1C0	53		アスカ＠「それは良いですが、\n　なにかお困りのご様子。	아스카＠「그건 다행이지만,\n　뭔가 곤란한 일이 있으신 듯한데요.
SCR01073	DATASCR.BIN	0x1B206	74		頭領「ええ、何者かがここに、\n　この変な狸の像を\n　置いてしまったのですが、	두령「예, 누군가가 여기에,\n　이 이상한 너구리 상을\n　놓고 가버렸습니다만,
SCR01074	DATASCR.BIN	0x1B254	54		　この像の下には、\n　祭器の間への\n　入口があるのです。	이 상 아래에는,\n　제기의 방으로 가는\n　입구가 있습니다.
SCR01075	DATASCR.BIN	0x1B29F	19		アスカ＠「祭器の間?	아스카＠「제기의 방?
SCR01076	DATASCR.BIN	0x1B2C3	82		頭領「……そうだ、アスカ＠どのには\n　きちんとお話ししておいたほうが\n　いいですな。	두령「……그렇지, 아스카＠ 님께는\n　제대로 말씀드리는 편이\n　좋겠군요.
SCR01077	DATASCR.BIN	0x1B327	78		　……そうだ、アスカ＠どのには\n　きちんとお話ししておいたほうが\n　いいですな。	……그렇지, 아스카＠ 님께는\n　제대로 말씀드리는 편이\n　좋겠군요.
SCR01078	DATASCR.BIN	0x1B378	96		　さきの、メイオウランの一件。\n　あれと、この下にある祭器の間は\n　大きな関わりがあると思います。	지난번, 메이오우란 건.\n　그것과, 이 아래 있는 제기의 방은\n　큰 관계가 있다고 봅니다.
SCR01079	DATASCR.BIN	0x1B3E3	107		　アスカ＠どの、ご存知ですか?\n　いま祭来国で、八魔天というモンスターが\n　リーバ祭を邪魔しているというのを。	아스카＠ 님, 알고 계십니까?\n　지금 사이라이국에서, 팔마천이라는 몬스터가\n　리바제를 방해하고 있다는 것을요.
SCR01080	DATASCR.BIN	0x1B453	33		アスカ＠「なんですって、祭来国で?	아스카＠「뭐라고요, 사이라이국에서?
SCR01081	DATASCR.BIN	0x1B479	74		頭領「ええ。\n　しかもその祭で使用する、\n　「祭器」という重要なアイテムが、	두령「예.\n　게다가 그 제사에서 쓰는,\n　「제기」라는 중요한 아이템이,
SCR01082	DATASCR.BIN	0x1B4C7	47		　この像の下、\n　祭器の間に眠っているんですよ。	이 상 아래,\n　제기의 방에 잠들어 있습니다.
SCR01083	DATASCR.BIN	0x1B4FD	82		　聞けば、八魔天とか言う魔物が、\n　祭来国で、リーバ祭を\n　邪魔しているそうですが、	듣기로는, 팔마천이라는 마물이,\n　사이라이국에서, 리바제를\n　방해하고 있다는데,
SCR01084	DATASCR.BIN	0x1B552	86		　この下の祭器の間には、\n　まさにリーバ祭で使用する、\n　祭器が安置されているのですよ。	이 아래 제기의 방에는,\n　바로 그 리바제에서 쓰는,\n　제기가 안치되어 있습니다.
SCR01085	DATASCR.BIN	0x1B5AC	49		　きっと、メイオウランも、\n　そしてこの変な像も、	분명, 메이오우란도,\n　그리고 이 이상한 상도,
SCR01086	DATASCR.BIN	0x1B5E1	52		　祭を邪魔せんとする\n　八魔天の仕業に違いありません!	제사를 방해하려는\n　팔마천의 소행이 틀림없습니다!
SCR01087	DATASCR.BIN	0x1B62A	10		コッパ「!?	코파「!?
SCR01088	DATASCR.BIN	0x1B64E	55		　あれ?\x1F\x0F\n　かすかだけどこの像、\n　へんな臭いがするぞ。	어라?\x1F\x0F\n　희미하지만 이 상,\n　이상한 냄새가 나는데.
SCR01089	DATASCR.BIN	0x1B6A1	29		頭領「へんなにおい、\x1F\x0Fですか?	두령「이상한 냄새, \x1F\x0F요?
