id	file	offset	budget	same_as	jp	kr
SCR07126	DATASCR.BIN	0xB2E34	35	SCR01450	　\n　　　　　キハチが仲間になった。	\n　　　　　키하치가 동료가 되었다.
SCR07127	DATASCR.BIN	0xB2E67	24	SCR01462	キハチ「残念だな～……。	키하치「아쉽구나～……．
SCR07128	DATASCR.BIN	0xB3391	61		コッパ「起きない……ね……。\x1F\x3C\n　毒は消えたはずなのに……。\x1F\x96	콧파「일어나지 않네……．\x1F\x3C\n　독은 사라졌을 텐데……．\x1F\x96
SCR07129	DATASCR.BIN	0xB33D3	64		カヤエ「……だいぶ\n　弱ってるからね……。\n　熱もひどいし……。\x1F\x96	카야에「……꽤나\n　약해져 있으니까……．\n　열도 심하고……．\x1F\x96
SCR07130	DATASCR.BIN	0xB3418	20		ミナモ「…………。\x1F\x96	미나모「…………．\x1F\x96
SCR07131	DATASCR.BIN	0xB3449	26		里長「なんたることだ……\x1F\x78	마을 촌장「이럴 수가……．\x1F\x78
SCR07132	DATASCR.BIN	0xB3466	90		　鋼賀のみなさんは、体をはって、\n　わしらを守ってくださっていたのだ。\n　昔も、\x1F\x1E今も……\x1F\xD2	코가 여러분은, 몸을 던져서,\n　우리를 지켜 주고 계셨던 것이네.\n　예전에도, 지금도……．\x1F\xD2
SCR07133	DATASCR.BIN	0xB34C5	53		おじいさん「わしらはその恩人を\n　疑ってしもうた……\x1F\x96	할아버지「우리는 그 은인을\n　의심하고 말았네……．\x1F\x96
SCR07134	DATASCR.BIN	0xB34FF	53		ミナモ「……いいえ、\n　しかたが無いです\x1F\x1E…\x1F\x1E…\x1F\x1E…\x1F\xB4	미나모「……아니요,\n　어쩔 수 없어요…\x1F\x1E…\x1F\x1E…\x1F\xB4
SCR07135	DATASCR.BIN	0xB3543	72		サジ「いや、ほんとのことを\n　確かめようとする気が\n　少しでもあれば……\x1F\xD2	사지「아니, 진짜인지를\n　확인해 보려는 마음이\n　조금이라도 있었다면……．\x1F\xD2
SCR07136	DATASCR.BIN	0xB3590	68		ロクスケ「勇気がありゃ、\n　もっと出来ることが\n　あったかもしれん。\x1F\xD2	로쿠스케「용기가 있었다면,\n　더 할 수 있는 일이\n　있었을지도 모르지.\x1F\xD2
SCR07137	DATASCR.BIN	0xB35EB	26		里長「できること……か。\x1F\x78	마을 촌장「할 수 있는 일……인가.\x1F\x78
SCR07138	DATASCR.BIN	0xB3609	71		　うむ。そうだ。\n　わしらはなんとしても、\n　頭領さんを助けにゃいかん!\x1F\x78	음. 그래.\n　우리는 무슨 일이 있어도,\n　두령님을 구해야만 하네!\x1F\x78
SCR07139	DATASCR.BIN	0xB36A0	76		　わしはコダマ峠にくわしい。\n　熱さましと滋養になる\n　薬草を集めてこよう。\x1F\xB4	저는 코다마 고개를 잘 압니다.\n　해열과 자양강장이 되는\n　약초를 모아 오겠습니다.\x1F\xB4
SCR07140	DATASCR.BIN	0xB36FA	59		　たとえ罪ほろぼしには\n　ならずとも、\n　やらなきゃならん!\x1F\xB4	설령 속죄가\n　되지 않는다 할지라도,\n　해야만 합니다!\x1F\xB4
SCR07141	DATASCR.BIN	0xB373A	55		サジ「里長。オラも行くよ。\n　たっぷり集めてくるダに。\x1F\x96	사지「촌장님. 저도 갈게요.\n　잔뜩 모아 오겠습니다요.\x1F\x96
SCR07142	DATASCR.BIN	0xB3776	47		おばさん「あたし、つきっきりで\n　看病するよ。\x1F\x78	아주머니「내가, 옆에 딱 붙어서\n　간병할게.\x1F\x78
SCR07143	DATASCR.BIN	0xB37AA	76		先生「わたしは\n　書物を調べてみます。\n　いい薬の作り方があるかもしれない。\x1F\xB3	선생「저는\n　서적을 조사해 보겠습니다.\n　좋은 약 만드는 법이 있을지도 모르니까요.\x1F\xB3
SCR07144	DATASCR.BIN	0xB382A	25		全員「よーし、やろうぜ!\x1F\x78	전원「좋~아, 하자!\x1F\x78
SCR07145	DATASCR.BIN	0xB4888	20		頭領「ミナモ……。\x1F\x3C	두령「미나모……．\x1F\x3C
SCR07146	DATASCR.BIN	0xB48A1	24		ミナモ「お父さん……。\x1F\x78	미나모「아버지……．\x1F\x78
SCR07147	DATASCR.BIN	0xB48EE	20		ミナモ「お父さん!!\x1F\xB4	미나모「아버지!!\x1F\xB4
SCR07148	DATASCR.BIN	0xB493E	47		コッパ「……へへっ、\n　よかったな、アスカ＠。\x1F\x78	콧파「……헤헷,\n　잘됐다, 아스카＠.\x1F\x78
SCR07149	DATASCR.BIN	0xB49E8	62		ミナモ「アスカ＠さん、本当に、\n　本当にありがとうございます!\x1F\x78	미나모「아스카＠씨, 정말로,\n　정말로 감사합니다!\x1F\x78
SCR07150	DATASCR.BIN	0xB4A2B	90		頭領「ワシからも、鋼賀を代表して\n　お礼申し上げます。\n　本当に、ありがとうございました。\x1F\xB4	두령「저로서도, 코가를 대표하여\n　감사드립니다.\n　정말로, 감사했습니다.\x1F\xB4
SCR07151	DATASCR.BIN	0xB4AB1	92		　そして里長、こたびのこと、\n　まことに申し訳ない。\n　すべてはワシの修行不足が招いたこと。\x1F\xB4	그리고 마을 촌장, 이번 일은,\n　참으로 죄송합니다.\n　모두 저의 수행 부족이 초래한 일입니다.\x1F\xB4
SCR07152	DATASCR.BIN	0xB4B1C	37		里長「な、\x1F\x1Eなにをおっしゃられます!\x1F\x78	마을 촌장「무, 무슨 말씀을 하시는 겁니까!\x1F\x78
SCR07153	DATASCR.BIN	0xB4B4C	81		　わしは……自分が恥ずかしい……\n　わしは鋼賀の人たちを\n　疑っていたのです……!\x1F\xB4	저는……제 자신이 부끄럽습니다……．\n　저는 코가 사람들을\n　의심했던 것입니다……!\x1F\xB4
SCR07154	DATASCR.BIN	0xB4BA2	28		頭領「顔をあげてくだされ。\x1F\x3C	두령「고개를 들어 주시게.\x1F\x3C
