id	file	offset	budget	same_as	jp	kr
SCR03680	DATASCR.BIN	0x57F78	61		風来人「この間、あのティナとかいう\n　デブ猫がそこを通ってさ。	방랑객「저번에, 그 티나라던가 하는\n　뚱보 고양이가 거길 지나가서 말이야.
SCR03681	DATASCR.BIN	0x57FB8	74		　「あ、デブ猫!」って叫んだら、\n　放り投げられちゃったよ。\n　あ～痛かった!	「아, 뚱보 고양이!」라고 외쳤더니,\n　내동댕이쳐졌지 뭐야.\n　아~ 아팠다!
SCR03682	DATASCR.BIN	0x58007	85		おばさん「お嬢さん、疲れてない?\n　ウチの宿の名物「ニ古玉温泉」に\n　つかっていきなよ。	아주머니「아가씨, 안 피곤해?\n　우리 여관 명물 「니코타마 온천」에\n　몸 좀 담그고 가.
SCR03683	DATASCR.BIN	0x58061	81		あるじ「こんな山頂までよくきたね。\n　一泊温泉つき５００ギタンだけど、\n　どうだい?	주인「이런 산꼭대기까지 잘 왔네.\n　1박에 온천 포함 500기탄인데,\n　어때?
SCR03684	DATASCR.BIN	0x580DC	24		あるじ「はいごゆっくり。	주인「자, 편히 쉬어.
SCR03685	DATASCR.BIN	0x58211	48		コッパ「………。\n　いい匂い。\n　ごはんの匂いだ。	콧파「……….\n　좋은 냄새.\n　밥 냄새다.
SCR03686	DATASCR.BIN	0x58252	45		　やっぱ宿といえば\n　おいしいごはんだよなあ。	역시 여관 하면\n　맛있는 밥이지.
SCR03687	DATASCR.BIN	0x58284	39		ミナモ「ふふっ。\n　コッパうれしそうね。	미나모「후훗.\n　콧파 기분 좋아 보이네.
SCR03688	DATASCR.BIN	0x582B0	62		コッパ「えへへ。\n　オイラごはん大好き。\n　三度のメシより好き。	콧파「에헤헤.\n　나 밥 완전 좋아해.\n　하루 세끼보다 더 좋아.
SCR03689	DATASCR.BIN	0x582F3	74		ミナモ「………。\n　えーっと、よくわかんないけど、\n　くいしんぼってことね。	미나모「……….\n　음, 잘 모르겠지만,\n　먹보라는 거네.
SCR03690	DATASCR.BIN	0x58342	40		コッパ「そういうこと。\n　さぁ、食うぞ～!	콧파「그런 거야.\n　자, 먹자~!
SCR03691	DATASCR.BIN	0x584C4	67		コッパ「ふう。\n　おなかいっぱい食べたし、\n　たっぷり寝たし。大満足!	콧파「후우.\n　배부르게 먹었고,\n　푹 잤고. 완전 만족!
SCR03692	DATASCR.BIN	0x58519	75		ミナモ「コッパってすごいのね。\n　その体のどこに、\n　あんなにごはんが入るの?	미나모「콧파는 진짜 대단하네.\n　그 몸 어디에,\n　그렇게 많은 밥이 들어가는 거야?
SCR03693	DATASCR.BIN	0x58569	73		コッパ「へへへ。おいしいものは\n　腹いっぱい食わなきゃな。\n　さ、いこうぜ!	콧파「헤헤헤. 맛있는 건\n　배 터지게 먹어야지.\n　자, 가자!
SCR03694	DATASCR.BIN	0x585FE	44		あるじ「よく休めたかい?\n　また寄っておくれ。	주인「잘 쉬었나?\n　또 들러줘.
SCR03695	DATASCR.BIN	0x58631	41		あるじ「あんまり無理するんじゃ\n　ないよ。	주인「너무 무리하지는\n　마.
SCR03696	DATASCR.BIN	0x58661	43		あるじ「残念、\n　お金がたりないじゃないか。	주인「아쉽네,\n　돈이 부족하잖아.
SCR03697	DATASCR.BIN	0x586A3	26		　　　　　　　～ころび岩～	～넘어짐 바위～
SCR03698	DATASCR.BIN	0x586C9	36		　　　ワナの神カカ・ルー様のご神体。	함정의 신 카카・루 님의 신체.
SCR03699	DATASCR.BIN	0x586F0	44		カカ・ルー様は昔、\x01\x07山\x01\x02中でこの岩につまづき	카카・루 님은 옛날, 산속에서 이 바위에 걸려 넘어져
SCR03700	DATASCR.BIN	0x5871F	39		　　　 おのが不幸を呪ったという。　　　	자신의 불행을 저주했다고 한다.
SCR03701	DATASCR.BIN	0x5875D	40		女の子「お花さん～お花さん～♪\n　ふふふ!	여자아이「꽃님아~ 꽃님아~♪\n　후후후!
SCR03702	DATASCR.BIN	0x5878A	72		女の子「ふん、ふーん♪\n　お兄ちゃんに、\n　花でかんむりつくってあげるの。	여자아이「흥, 흐응♪\n　오빠한테,\n　꽃으로 화관 만들어줄 거야.
