id	file	offset	budget	same_as	jp	kr
SCR06358	DATASCR.BIN	0x9C9C5	43	SCR04961	アクィラ「ここいらは\n　アタシの風の領分よ。	"아퀼라「이 근처는\n　내 바람 영역이야。"
SCR06359	DATASCR.BIN	0x9C9F3	72	SCR04962	　アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	"　널\n　야카구라 숲으로 돌려보낼 바람이,\n　평소보다 빨리 분다。"
SCR06360	DATASCR.BIN	0x9CA3E	77	SCR04963	　クロンの風より、\n　アタシのほうが強いところ、\n　見せてあげるわ。じゃあねっ!	"　쿠론의 바람보다,\n　내가 더 강한 걸\n　보여줄게. 그럼!"
SCR06361	DATASCR.BIN	0x9CA91	73	SCR04964	アクィラ「一度アタシを\n　倒したからって\n　いい気になってるんじゃないわよ!	"아퀼라「한 번 날\n　이겼다고\n　우쭐대지 마!"
SCR06362	DATASCR.BIN	0x9CADD	88	SCR04965	　このあたりじゃ、アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	"　이 근처선, 널\n　야카구라 숲으로 돌려보낼 바람이,\n　평소보다 빨리 분다。"
SCR06363	DATASCR.BIN	0x9CB38	77	SCR04963	　クロンの風より、\n　アタシのほうが強いところ、\n　見せてあげるわ。じゃあねっ!	"　쿠론의 바람보다,\n　내가 더 강한 걸\n　보여줄게. 그럼!"
SCR06364	DATASCR.BIN	0x9CB8B	76	SCR04967	アクィラ「まだこんなところに\n　いるなんて……\n　ほんとに目ざわりな人間だよ。	"아퀼라「아직 이런 데\n　있다니……\n　정말 눈엣가시 같은 인간이야。"
SCR06365	DATASCR.BIN	0x9CBDA	88	SCR04965	　このあたりじゃ、アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	"　이 근처선, 널\n　야카구라 숲으로 돌려보낼 바람이,\n　평소보다 빨리 분다。"
SCR06366	DATASCR.BIN	0x9CC36	47	SCR04969	　このスキに\n　レアなアイテムを探さなきゃ……。	"　이 틈에\n　희귀 아이템을 찾아야지……。"
SCR06367	DATASCR.BIN	0x9CD0F	46	SCR04970	？「ホーッホッホッホ!\n　またお会いしましたね。	"？「호홋호호호!\n　또 만났군요。"
SCR06368	DATASCR.BIN	0x9CD43	11	SCR04971	？「おまち!	？「기다려
