id	file	offset	budget	same_as	jp	kr
SCR00814	DATASCR.BIN	0x1340B	88		語り部じいさん「おお、おお。\n　トメコじゃないか。\n　ようきたのう。わしの話をきいてゆけ。	이야기꾼 할아버지「오오, 오오.\n　토메코 아니냐.\n　잘 왔구나. 내 이야기를 듣고 가려무나.
SCR00815	DATASCR.BIN	0x134BF	74		　むかーしむかし\n　あるところにぼうれい武者という\n　こわーい妖怪がおった。	옛날 옛적에\n　어느 곳에 유령무사라는\n　무서운 요괴가 있었단다.
SCR00816	DATASCR.BIN	0x1350C	94		　じゃが薬草を投げつけると、\n　ぼうれい武者は退散したと\n　いうことじゃ。めでたしめでたし……。	허나 약초를 던지자,\n　유령무사는 물러갔다고\n　하더구나. 이렇게 해서 잘 끝났다……。
SCR00817	DATASCR.BIN	0x1358C	70		　むかーしむかし\n　変身の得意なカラス天狗という\n　モンスターがおった。	옛날 옛적에\n　변신이 특기인 까마귀 텐구라는\n　몬스터가 있었단다.
SCR00818	DATASCR.BIN	0x135D5	82		　こやつはドラゴンやタイガーウッホ\n　に化けて旅人をおどかす\n　困ったやつじゃった。	이놈은 드래곤이나 타이거웃호\n　로 둔갑해 나그네를 놀래키는\n　골칫거리였단다.
SCR00819	DATASCR.BIN	0x1362A	84		　しかし、化けたからといって\n　炎が吐けるわけでもなし。\n　弓矢が撃てるわけでもなし。	허나, 둔갑했다고 해서\n　불을 뿜을 수 있는 것도 아니고,\n　화살을 쏠 수 있는 것도 아니었지.
SCR00820	DATASCR.BIN	0x13681	80		　冷静になれば、見やぶることが\n　できるということじゃ。\n　めでたしめでたし……。	침착하게 살펴보면, 정체를\n　꿰뚫어 볼 수 있다는 게지.\n　이렇게 해서 잘 끝났다……。
SCR00821	DATASCR.BIN	0x136FE	72		　むかーしむかし、\n　ボウヤーという弓を撃つ\n　厄介なモンスターがおった。	옛날 옛적에,\n　보우야라는 화살을 쏘는\n　성가신 몬스터가 있었단다.
SCR00822	DATASCR.BIN	0x13749	78		　しかし暗い通路では、\n　遠くから撃つことは\n　できんかったということじゃ……。	허나 어두운 통로에서는,\n　멀리서 쏠 수가\n　없었다고 하더구나……。
SCR00823	DATASCR.BIN	0x137C4	62		　むかーしむかし。\n　うしわか丸という、\n　モンスターがおった。	옛날 옛적에.\n　우시와카마루라는,\n　몬스터가 있었단다.
SCR00824	DATASCR.BIN	0x13805	88		　こいつはこちらが投げるもの投げるもの\n　すべて打ち返してしまう\n　恐ろしいやつじゃった。	이놈은 이쪽이 던지는 것마다\n　전부 되받아쳐 버리는\n　무서운 놈이었지.
SCR00825	DATASCR.BIN	0x13860	98		　しかしこちらが遠投の腕輪をつけて\n　投げれば、うしわか丸は\n　打ち返せなかったということじゃ……。	허나 이쪽이 원투의 팔찌를 차고\n　던지면, 우시와카마루는\n　되받아치지 못했다고 하더구나……。
SCR00826	DATASCR.BIN	0x138EF	68		　むかーしむかし\n　先祖伝来のカタナを\n　持ち歩いていた武将がおった。	옛날 옛적에\n　조상 대대로 내려오는 카타나를\n　지니고 다니던 무장이 있었단다.
SCR00827	DATASCR.BIN	0x13936	102		　じゃがその男、悪いことに道で\n　ゲドロという、装備品を腐らせてしまう\n　モンスターと出会ってしまった。	허나 그 사내, 재수 없게도 길에서\n　게도로라는, 장비품을 녹슬게 하는\n　몬스터와 마주치고 말았지.
SCR00828	DATASCR.BIN	0x139A0	45		　カタナを腐らせては先祖に\n　申し訳がたたぬ。	카타나를 녹슬게 해서는 조상님께\n　면목이 서지 않지.
SCR00829	DATASCR.BIN	0x139D0	104		　そこでその男、思い切ってカタナを\n　装備から外したところ、カタナは腐らずに\n　済んだということじゃ……。	그래서 그 사내, 과감하게 카타나를\n　장비에서 빼자, 카타나는 녹슬지\n　않았다고 하더구나……。
SCR00830	DATASCR.BIN	0x13A61	69		女の子「うちのおじいちゃん、\n　面白いお話を\n　たくさん知ってるんだよ!	소녀「우리 할아버지, 재밌는 이야기를\n　많이 아신다구!
SCR00831	DATASCR.BIN	0x13AAA	37		　話した後、\n　すぐに眠っちゃうけど。	이야기하고 나면,\n　바로 주무시지만.
SCR00832	DATASCR.BIN	0x13AD4	70		女の子「忍者服、\n　買ってもらったの。これで\n　あたしもくのいちだよ～。	소녀「닌자 옷,\n　사주셨어. 이걸로\n　나도 쿠노이치야～.
SCR00833	DATASCR.BIN	0x13B1F	80		賞金稼ぎ「ここから先は天輪の樹海。\n　けわしい自然と、\n　モンスターどもの巣だよ。	현상금 사냥꾼「여기서부터는 텐린의 수해.\n　험한 자연과,\n　몬스터들의 소굴이지.
SCR00834	DATASCR.BIN	0x13B74	81		宿屋のオババ「一休みして\n　疲れを落としていかんかね?\n　一泊５００ギタンかかるが。	여관 할멈「한숨 돌리고\n　피로를 풀고 가지 않으려나?\n　하룻밤에 500기탄이지만.
SCR00835	DATASCR.BIN	0x13BEF	32		宿屋のオババ「ゆっくりしてきな。	여관 할멈「푹 쉬고 가라구.
SCR00836	DATASCR.BIN	0x13C86	50		宿屋のオババ「良く眠れたかい?\n　気をつけていきな。	여관 할멈「잘 잤나?\n　조심해서 가라구.
SCR00837	DATASCR.BIN	0x13CBF	57		宿屋のオババ「女の子が、あんまり\n　無理するんじゃないよ。	여관 할멈「아가씨, 너무\n　무리하지 말라구.
