id	file	offset	budget	same_as	jp	kr
SCR04514	DATASCR.BIN	0x69CD2	40		ジンパチ「他には\n　誰を連れて行きますか?	진파치「그밖에\n　누구를 데려가시겠습니까?
SCR04515	DATASCR.BIN	0x69D02	28		キハチ「ん～がんばるんだな～	키하치「음~ 열심히 하는 거구나~
SCR04516	DATASCR.BIN	0x69D38	35	SCR01450	　\n　　　　　キハチが仲間になった。	\n　　　　　키하치가 동료가 되었다.
SCR04517	DATASCR.BIN	0x69D77	40	SCR04514	ジンパチ「他には\n　誰を連れて行きますか?	진파치「그밖에\n　누구를 데려가시겠습니까?
SCR04518	DATASCR.BIN	0x69DA7	37		ヘイジ「よっしゃ!\n　はりきっていくぜ!	헤이지「좋았어!\n　기합 넣고 간다!
SCR04519	DATASCR.BIN	0x69DE6	35	SCR01448	　\n　　　　　ヘイジが仲間になった。	\n　　　　　헤이지가 동료가 되었다.
SCR04520	DATASCR.BIN	0x69E25	40	SCR04514	ジンパチ「他には\n　誰を連れて行きますか?	진파치「그밖에\n　누구를 데려가시겠습니까?
SCR04521	DATASCR.BIN	0x69E5F	58		ジンパチ「えっ、アスカ＠どの\n　おひとりで行かれるのですか?	진파치「엣, 아스카＠님\n　혼자서 가시는 겁니까?
SCR04522	DATASCR.BIN	0x69E9C	66		　うむむ……わかりました。\n　では我ら全員で、\n　敵をかく乱します。	으음……알겠습니다.\n　그럼 저희 전원이서\n　적을 교란시키겠습니다.
SCR04523	DATASCR.BIN	0x69EE2	57		　そのスキにアスカ＠どのは\n　最深部へ向かうということで。	그 틈에 아스카＠님은\n　최심부로 향하시는 걸로.
SCR04524	DATASCR.BIN	0x69F1F	22		　では、行きましょう!!	그럼, 갑시다!!
SCR04525	DATASCR.BIN	0x69F45	55		ジンパチ「では、他のものは\n　別働隊として、敵をかく乱、	진파치「그럼, 다른 이들은\n　별동대로서 적을 교란시키고,
SCR04526	DATASCR.BIN	0x69F7F	70		　そのスキに、\n　アスカ＠どのの本隊が、\n　最深部へ向かうということで。	그 틈에\n　아스카＠님의 본대가\n　최심부로 향하는 걸로.
SCR04527	DATASCR.BIN	0x69FC9	21		　さあ、行きましょう!	자, 갑시다!
SCR04528	DATASCR.BIN	0x69FE4	32		ジンパチ「全員で行くわけですな。	진파치「전원이 함께 가는 거군요.
SCR04529	DATASCR.BIN	0x6A008	34		　では、さっそく\n　いきましょうか!	그럼, 바로\n　가볼까요!
SCR04530	DATASCR.BIN	0x6A079	66		ミナモ「じゃあ、あたしが\n　先にいって、\n　敵を引きつけておくから、	미나모「그럼 내가\n　먼저 가서\n　적을 유인해 둘 테니까,
SCR04531	DATASCR.BIN	0x6A0C6	60		　アスカ＠さんたちは\n　そのスキに\n　一番底まで行っちゃって。	아스카＠씨 일행은\n　그 틈에\n　맨 밑바닥까지 가버려.
SCR04532	DATASCR.BIN	0x6A10F	37		ジンパチ「うむ。\n　ミナモ、頼んだぞ。	진파치「음.\n　미나모, 부탁한다.
SCR04533	DATASCR.BIN	0x6A168	30		　それでは、\n　行きましょうか!	그럼\n　가볼까요!
SCR04534	DATASCR.BIN	0x6A1CD	62		ジンパチ「では、ワシが\n　先にいって、\n　敵をひきつけますから、	진파치「그럼, 제가\n　먼저 가서\n　적을 유인할 테니,
SCR04535	DATASCR.BIN	0x6A216	62		　アスカ＠どの本隊は\n　そのスキに\n　最深部まで行ってください。	아스카＠님 본대는\n　그 틈에\n　최심부까지 가주십시오.
SCR04536	DATASCR.BIN	0x6A278	23		　では、行きましょうか!	그럼, 갑시다!
SCR04537	DATASCR.BIN	0x6A2CE	55		キハチ「ぼくが～おとり役になって\n　敵をひきつけるのか～	키하치「내가~ 미끼 역할이 되어서\n　적을 유인하는 거야~
SCR04538	DATASCR.BIN	0x6A310	72		　不安だけど～がんばるから～\n　はやめに敵をやっつけちゃって\n　ほしいな～	불안하지만~ 열심히 할 테니까~\n　빨리 적을 해치워\n　줬으면 좋겠어~
SCR04539	DATASCR.BIN	0x6A365	45		ジンパチ「うむ。キハチどの、\n　頼みましたぞ。	진파치「음. 키하치 님,\n　부탁드립니다.
SCR04540	DATASCR.BIN	0x6A3B6	22		　では行きましょうか。	그럼 갑시다.
SCR04541	DATASCR.BIN	0x6A41B	76		ヘイジ「おっと、アッシが\n　おとり役になって、敵を\n　引っかきまわすんですね。	헤이지「이런, 제가\n　미끼 역할이 되어서 적을\n　휘저어놓는 거군요.
SCR04542	DATASCR.BIN	0x6A472	61		　まかしてくだせえ!\n　でも、早めにカタを\n　つけてくだせえよ。	맡겨주세요!\n　근데, 빨리 끝장을\n　내주셔야 합니다요.
SCR04543	DATASCR.BIN	0x6A4BC	45		ジンパチ「うむ。\n　ヘイジどの、頼みましたぞ。	진파치「음.\n　헤이지 님, 부탁드립니다.
SCR04544	DATASCR.BIN	0x6A51D	22	SCR04540	　では行きましょうか。	그럼 갑시다.
SCR04545	DATASCR.BIN	0x6A6D7	10		警備兵「!!	경비병「!!
SCR04546	DATASCR.BIN	0x6A6F3	54		警備兵「おまえ、ひょっとして、\n　星華の大筒へいくのか?	경비병「너, 혹시\n　성화의 대통으로 가는 거냐?
SCR04547	DATASCR.BIN	0x6A72C	80		　……そうか。\n　さっきも数人、行った奴がいたが、\n　それとご同類ってところだな。	……그런가.\n　아까도 몇 명, 간 녀석들이 있었는데,\n　그거랑 같은 부류라는 거군.
SCR04548	DATASCR.BIN	0x6A7BD	47		警備兵「この町のやつらなら\n　全員逃げ出したよ。	경비병「이 마을 사람들이라면\n　전부 도망쳤어.
SCR04549	DATASCR.BIN	0x6A7F0	84		　……ついさっきのことさ。\n　この町を、無数の雷が襲ってな。\n　数人が大怪我したんだ。	……바로 조금 전 일이야.\n　이 마을을 무수한 번개가 덮쳐서 말이지.\n　몇 명이 큰 부상을 입었어.
SCR04550	DATASCR.BIN	0x6A847	76		　空をみたら、\n　真っ黒いラグーンのやつが、\n　こっちを見て笑ってやがってよ、	하늘을 봤더니\n　새까만 라군인가 뭔가 하는 놈이\n　이쪽을 보고 웃고 있더라고,
SCR04551	DATASCR.BIN	0x6A897	37		　星華の大筒の中へ\n　消えてったんだ。	성화의 대통 안으로\n　사라져버렸어.
SCR04552	DATASCR.BIN	0x6A8BF	68		　ぞっとしたぜ。\n　いつもならただ俺たちをおどかす\n　だけだったのに、	소름 끼치더라고.\n　평소라면 그냥 우리를 놀라게 할\n　뿐이었는데,
SCR04553	DATASCR.BIN	0x6A906	69		　今度はちがってた。\n　ありゃ、あの雷は\n　俺たちを殺そうとしてたんだ!	이번엔 달랐어.\n　그거, 그 번개는\n　우리를 죽이려 했던 거야!
SCR04554	DATASCR.BIN	0x6A94E	76		　俺はここに残ってる。\n　なにかあったとき、\n　すぐみんなに知らせるためにな。	나는 여기 남아있는 거야.\n　무슨 일이 있을 때\n　바로 다들한테 알리기 위해서 말이지.
SCR04555	DATASCR.BIN	0x6A99E	63		　あんた、ムチャするなよ。\n　命あってのモノダネっていうからな。	당신, 무리하지 마.\n　목숨이 있어야 뭐든 할 수 있는 법이니까.
