id	file	offset	budget	same_as	jp	kr
SCR04802	DATASCR.BIN	0x70C2E	47	SCR01652	　どうじゃ若いの。\n　わしの歌をきいていかぬか。	어떠냐 젊은이.\n　내 노래를 듣고 가지 않겠나.
SCR04803	DATASCR.BIN	0x70C73	49	SCR03389	歌詠みじいさん「おお、\n　ありがたい。ではいくぞ。	노래하는 할아버지「오오,\n　고맙구나. 그럼 간다.
SCR04804	DATASCR.BIN	0x70CA8	73		「壺みっけ\x1F\x1E　やったやったと　かけよれば\x1F\x1E\n　地雷をふんで　壺粉みじん～」	「항아리 발견\x1F\x1E　신난다 신난다 하고 달려가니\x1F\x1E\n　지뢰를 밟아 항아리 산산조각～」
SCR04805	DATASCR.BIN	0x70CF5	51		　カフクはあざなえる\n　縄のごとしというものじゃよ。	화복은 새끼줄처럼\n　꼬여 있다고 하는 법이니라.
SCR04806	DATASCR.BIN	0x70E14	70	SCR01656	歌詠みじいさん「おぬし、\n　今までわしの歌を\n　よ～ぅ聞いてくださった。	노래하는 할아버지「그대는,\n　지금까지 내 노래를\n　자~알 들어주었구나.
SCR04807	DATASCR.BIN	0x70E63	68	SCR01657	　実は、こんなにわしの歌を\n　聞いてくれたのは\n　おぬしが初めてでな。	실은, 이렇게 내 노래를\n　들어준 것은\n　그대가 처음이라서 말이지.
SCR04808	DATASCR.BIN	0x70EAB	17	SCR01658	　わしはうれしい!	나는 기쁘구나!
SCR04809	DATASCR.BIN	0x70EBF	59	SCR01659	　うむ、よし!\n　記念に、わしが隠した\n　ひみつの宝をやろう。	음, 좋다!\n　기념으로, 내가 숨겨둔\n　비밀의 보물을 주마.
SCR04810	DATASCR.BIN	0x70EFE	20	SCR01660	　よーく聞くがよい。	자알 들어두거라.
SCR04811	DATASCR.BIN	0x70F16	51	SCR01661	　八神楽の森の、\n　物置小屋の、一番奥を探すのじゃ。	야카구라 숲의,\n　창고 오두막, 가장 안쪽을 찾아보거라.
SCR04812	DATASCR.BIN	0x70F4D	61	SCR01662	　八神楽の森の、\n　物・置・小・屋・の・一・番・奥!\n　じゃぞ。	야카구라 숲의,\n　창・고・오・두・막・가・장・안・쪽!\n　이니라.
