id	file	offset	budget	same_as	jp	kr
SCR03416	DATASCR.BIN	0x51B2F	35		ソラン＆ドラン「騒がしいのが一番さ!	소란＆도란「시끌벅적한 게 최고야!
SCR03417	DATASCR.BIN	0x51B57	46		ソラン「人間!\n　ここはもうアタイたちの国だよ。	소란「인간!\n　여긴 이제 우리 나라야.
SCR03418	DATASCR.BIN	0x51B88	79		　あんまりうろうろしてたら、\n　またアタイたちの遊びに\n　付き合ってもらうからね!	너무 얼쩡거리면,\n　또 우리 놀이에\n　끌려다니게 될 줄 알아!
SCR03419	DATASCR.BIN	0x51BDC	25		ソラン＆ドラン「じゃあな!	소란＆도란「그럼 이만!
SCR03420	DATASCR.BIN	0x51CAD	38		コッパ「くそっ、\x1F\x0Fこの、\x1F\x0Fくそくそっ!!	콥파「젠장,\x1F\x0F이런,\x1F\x0F젠장젠장!!
SCR03421	DATASCR.BIN	0x51CED	14		コッパ「ふう。	콥파「후우.
SCR03422	DATASCR.BIN	0x51D15	79		　くっそ～、あのどちびども!\n　今度会ったらぎったんぎったんに\n　してやるからな!!	으으, 그 꼬맹이들!\n　다음에 만나면 아주\n　혼쭐을 내줄 테다!!
SCR03423	DATASCR.BIN	0x51DD9	26	SCR00682	かじ屋「いらっしゃいッス!!	대장장이「어서 오세요, 임다!!
SCR03424	DATASCR.BIN	0x51E01	28	SCR00683	かじ屋「また来てほしいッス!!	대장장이「또 와주세요, 임다!!
SCR03425	DATASCR.BIN	0x51E22	26	SCR00684	道具屋「いらっしゃいませ。	도구점 주인「어서 오세요.
SCR03426	DATASCR.BIN	0x51E4A	40	SCR00685	道具屋「またのお越しをお待ちしています。	도구점 주인「다음에 또 찾아주세요.
SCR03427	DATASCR.BIN	0x51EF6	28	SCR00688	かじ屋「今日はさえてるッス!!	대장장이「오늘은 컨디션이 좋아요, 임다!!
SCR03428	DATASCR.BIN	0x51F18	19	SCR00689	かじ屋「出来たッス!	대장장이「다 됐어요, 임다!
SCR03429	DATASCR.BIN	0x51F44	10	SCR00690	　%sッス。	%s, 임다.
SCR03430	DATASCR.BIN	0x51F55	20	SCR00691	　またヨロシクッス。	또 잘 부탁드려요, 임다.
SCR03431	DATASCR.BIN	0x51FB1	16	SCR00692	道具屋「お客さん	도구점 주인「손님
SCR03432	DATASCR.BIN	0x51FC4	32	SCR00693	　お金が足りないじゃないですか。	돈이 부족하잖아요.
