id	file	offset	budget	same_as	jp	kr
SCR00534	DATASCR.BIN	0xD4F5	82		　いつまでも同じフロアにいると\n　おぬしを十六夜の里まで引き戻す\n　突風が吹くぞよ。	같은 층에 계속 있으면\n　그대를 이자요이 마을로 되돌리는\n　돌풍이 불 것이니라.
SCR00535	DATASCR.BIN	0xD54B	45	SCR00526	　大切なお言葉じゃ。\n　ゆめゆめ忘れなさるな。	소중한 말씀이니라.\n　부디 잊지 말지어다.
SCR00536	DATASCR.BIN	0xD593	49		尼僧「うむっ!\n　今日は泥棒神ギトー様のお言葉じゃ!	비구니「음!\n　오늘은 도둑의 신 기토의 말씀이니라!
SCR00537	DATASCR.BIN	0xD5C8	60		　大部屋の巻物を使えば、\n　店で泥棒するのも\n　たやすいぞよ。	큰방 두루마리를 쓰면\n　가게서 도둑질도\n　쉬워지느니라.
SCR00538	DATASCR.BIN	0xD608	45	SCR00526	　大切なお言葉じゃ。\n　ゆめゆめ忘れなさるな。	소중한 말씀이니라.\n　부디 잊지 말지어다.
SCR00539	DATASCR.BIN	0xD650	58		尼僧「うむっ!\n　今日はワナの神\n　カカ・ルー様のお言葉じゃ!	비구니「음!\n　오늘은 덫의 신\n　카카루 님의 말씀이니라!
SCR00540	DATASCR.BIN	0xD68D	70		　装備品が呪われたときには\n　装備はずしのワナに\n　わざとかかってみよ。	장비가 저주에 걸렸을 때는\n　장비 해제 덫에\n　일부러 걸려 보거라.
SCR00541	DATASCR.BIN	0xD6D7	45	SCR00526	　大切なお言葉じゃ。\n　ゆめゆめ忘れなさるな。	소중한 말씀이니라.\n　부디 잊지 말지어다.
SCR00542	DATASCR.BIN	0xD71F	49		尼僧「うむっ!\n　今日は商売神サカイ様のお言葉じゃ!	비구니「음!\n　오늘은 사카이의 말씀이니라!
SCR00543	DATASCR.BIN	0xD753	86		　兵隊アリがお店の壁に穴を\n　あけている時は、品物をもったまま\n　店を出ぬよう注意せよ。	병정개미가 벽에 구멍을\n　뚫을 때는, 물건 든 채로\n　가게 나가지 않게 주의하라.
SCR00544	DATASCR.BIN	0xD7AD	45	SCR00526	　大切なお言葉じゃ。\n　ゆめゆめ忘れなさるな。	소중한 말씀이니라.\n　부디 잊지 말지어다.
SCR00545	DATASCR.BIN	0xD7F5	49		尼僧「うむっ!\n　今日は魔道神ドラス様のお言葉じゃ!	비구니「음!\n　오늘은 마도신 도라스의 말씀이니라!
SCR00546	DATASCR.BIN	0xD82A	53		　ねだやしの巻物は読んではいかん。\n　投げて使うぞよ。	근절 두루마리는 읽지 말지어다.\n　던져서 쓰거라.
SCR00547	DATASCR.BIN	0xD863	45	SCR00526	　大切なお言葉じゃ。\n　ゆめゆめ忘れなさるな。	소중한 말씀이니라.\n　부디 잊지 말지어다.
SCR00548	DATASCR.BIN	0xD8A5	34		村人「はあ……どうしたらいいんだ。	촌부「하아…… 어떻게 하면 좋을까.
SCR00549	DATASCR.BIN	0xD8CA	80		　川には毒。\n　道々で忍者に襲われたらと思うと\n　怖くて逃げる気にもなれない……。	강에는 독.\n　길에서 닌자에게 당할까 하면\n　무서워서 도망칠 엄두가 안 나…….
SCR00550	DATASCR.BIN	0xD91F	61		村人「おかしいと思ったんだ。\n　鋼賀の忍者が、人を襲うなんて。	촌부「이상하다 싶었어.\n　코가 닌자가, 사람을 습격하다니.
SCR00551	DATASCR.BIN	0xD95F	74		　でも、あんな化け物花が\n　この世にいるなんてな。\n　想像もつかなかったよ。	하지만, 그런 괴물 꽃이\n　이 세상에 있을 줄이야.\n　상상도 못 했어.
